ShipID,DockID,ArrivalDate,DepartureDate
1018,154,2022-05-25,2024-07-19
159,198,2023-01-16,2023-02-06
4655,109,2020-09-03,2024-01-04
7005,28,2022-03-30,2023-09-28
9604,75,2021-05-09,2023-09-06
4257,175,2023-01-03,2023-08-23
7464,145,2020-11-27,2023-11-10
7001,8,2021-02-01,2024-02-11
365,66,2020-11-24,2023-07-12
4421,115,2023-05-03,2023-07-18
929,160,2021-03-07,2022-10-22
6256,200,2022-07-24,2023-02-20
6785,118,2024-08-19,2024-08-22
2064,24,2024-08-30,2024-10-14
4573,127,2024-11-10,2024-12-16
7557,128,2024-12-23,2024-12-31
3339,52,2020-01-14,2021-06-11
3640,16,2020-11-17,2022-08-29
1851,66,2023-05-23,2023-07-23
7040,197,2021-07-10,2023-10-22
5898,64,2024-08-23,2024-10-24
2734,30,2020-07-28,2024-01-31
5838,200,2021-07-15,2023-04-19
375,84,2021-04-11,2023-10-22
522,158,2024-04-01,2024-09-28
2672,49,2021-12-25,2024-02-09
2711,108,2023-11-10,2024-06-14
8906,144,2021-06-17,2023-12-05
4046,114,2024-02-01,2024-08-08
6386,99,2024-03-23,2024-11-19
8745,143,2024-07-09,2024-07-21
8022,187,2020-06-24,2021-07-31
8394,187,2024-11-29,2024-12-26
3475,175,2021-10-19,2022-04-19
8091,73,2020-02-03,2024-01-19
3010,36,2021-09-25,2023-10-28
5320,21,2021-01-14,2022-03-20
2736,191,2022-06-03,2023-12-27
3107,100,2020-04-07,2023-05-22
3630,148,2024-01-27,2024-11-17
8793,96,2020-05-09,2024-02-05
6184,105,2024-01-11,2024-05-13
2048,36,2024-09-11,2024-09-21
3916,88,2022-06-23,2023-06-04
1992,136,2023-10-03,2024-05-05
8412,192,2021-02-07,2024-01-31
3135,93,2020-11-19,2023-02-12
4890,102,2020-05-20,2021-06-03
6970,137,2022-04-28,2022-08-17
861,179,2024-01-14,2024-10-23
7340,114,2022-07-27,2024-11-18
8786,71,2023-04-26,2024-10-30
7063,156,2024-08-25,2024-12-25
3750,99,2021-10-31,2022-10-10
9714,187,2020-01-28,2023-04-25
2927,31,2024-09-01,2024-11-16
9223,172,2022-08-08,2024-09-22
2150,114,2023-02-02,2024-06-25
2027,60,2021-09-05,2022-12-21
5171,163,2023-03-20,2024-05-25
212,86,2023-09-23,2024-10-25
6411,121,2023-11-01,2024-11-01
4968,179,2024-11-27,2024-12-24
3242,95,2020-11-14,2021-05-19
1582,57,2024-05-10,2024-10-13
2500,198,2023-12-10,2024-06-22
2984,1,2020-10-02,2023-05-24
6553,171,2023-05-02,2024-06-06
426,128,2020-01-17,2021-06-19
8335,41,2020-01-19,2021-08-15
9520,193,2024-12-11,2024-12-16
4621,139,2022-09-19,2024-03-24
7886,152,2021-07-31,2023-06-07
4973,41,2021-07-17,2024-10-06
1117,97,2021-07-11,2021-11-12
3436,44,2021-11-24,2024-07-08
3560,110,2023-08-18,2024-08-10
6927,135,2020-03-15,2023-11-17
4015,33,2020-05-11,2021-03-25
1828,193,2022-10-05,2024-05-22
7109,103,2024-01-03,2024-11-18
2331,186,2020-11-22,2022-12-19
1274,23,2021-10-16,2023-01-09
3163,51,2020-09-13,2023-08-02
8440,112,2022-02-22,2023-06-15
1597,92,2023-10-04,2023-10-24
2380,11,2022-11-14,2024-01-18
63,109,2024-08-18,2024-10-18
6176,151,2023-03-28,2024-05-09
4097,176,2022-12-11,2024-09-30
6423,175,2023-12-29,2024-02-14
5028,24,2023-01-02,2023-12-28
7237,67,2021-11-18,2022-07-09
8882,119,2023-11-20,2024-07-18
4795,26,2022-06-22,2024-07-05
7073,188,2023-05-10,2023-07-10
6540,6,2022-08-27,2024-12-28
7186,102,2024-06-17,2024-11-04
1525,140,2020-01-11,2021-03-08
8033,148,2023-06-30,2024-09-21
2684,120,2021-03-09,2021-04-27
6941,133,2023-12-24,2024-10-15
403,35,2023-03-30,2024-07-08
8353,172,2023-03-18,2024-04-26
5675,28,2024-07-27,2024-08-28
6897,125,2021-12-03,2024-01-19
9525,41,2024-05-06,2024-12-15
8338,144,2021-11-11,2024-12-25
6484,168,2021-06-26,2024-01-15
8722,130,2022-07-23,2024-07-19
5029,19,2021-10-08,2022-07-05
633,153,2020-06-07,2020-11-19
160,70,2022-10-24,2023-10-24
5819,200,2021-07-28,2022-08-17
2647,8,2021-10-07,2023-08-27
2688,57,2023-07-23,2023-10-10
8264,68,2022-12-04,2024-10-08
6728,160,2023-12-15,2024-03-25
7522,111,2020-06-26,2024-02-16
5708,44,2022-10-11,2023-03-12
9147,157,2021-01-21,2022-10-08
5365,41,2020-08-26,2022-08-22
9183,126,2022-10-08,2022-12-15
8901,191,2024-02-10,2024-04-22
1334,91,2024-12-21,2024-12-28
1222,61,2020-01-08,2020-09-28
8440,160,2023-03-27,2024-10-20
1855,184,2023-11-30,2024-07-21
3670,130,2023-10-06,2024-04-11
7804,145,2023-11-24,2024-04-29
5060,8,2023-08-24,2023-11-16
1197,183,2020-09-09,2024-12-24
4443,77,2021-01-17,2024-05-01
9027,14,2023-08-16,2024-12-04
5629,119,2020-02-04,2022-01-31
7861,182,2024-07-07,2024-10-05
3228,175,2024-08-01,2024-12-05
1254,25,2024-02-09,2024-04-16
5573,20,2022-09-06,2022-12-28
1704,12,2020-01-14,2021-04-17
8395,174,2022-04-27,2024-12-16
5406,47,2021-12-13,2024-07-12
4258,67,2021-05-06,2024-02-17
7493,122,2021-10-21,2022-04-11
5164,141,2020-06-22,2022-04-17
5861,171,2022-04-08,2022-09-12
7393,135,2023-08-05,2024-03-08
5066,37,2024-03-28,2024-10-15
9768,5,2022-04-21,2024-08-11
6386,97,2020-07-06,2021-08-18
9116,115,2020-02-01,2023-05-26
5130,172,2020-08-25,2021-11-03
5514,16,2021-02-04,2024-04-08
1993,95,2023-11-11,2023-11-23
9077,103,2020-08-30,2024-08-09
4791,88,2023-11-01,2024-04-25
8550,141,2022-11-10,2022-12-09
2495,57,2020-03-28,2022-12-15
584,174,2023-05-11,2024-11-11
7648,60,2021-03-11,2024-04-23
8812,19,2024-06-24,2024-12-06
4813,151,2023-07-19,2024-08-11
1285,19,2021-12-30,2024-11-08
9213,26,2023-10-24,2024-05-15
9267,187,2023-02-06,2023-05-18
9012,83,2021-11-07,2023-06-19
6405,28,2020-03-18,2021-08-21
3381,83,2024-02-08,2024-04-26
5104,158,2023-05-31,2024-12-28
1196,55,2020-05-05,2021-04-26
9966,57,2021-03-22,2022-05-14
7659,17,2023-03-21,2024-09-26
5923,91,2023-08-25,2024-09-11
6712,60,2021-05-04,2022-11-06
1312,39,2024-06-29,2024-07-18
6514,131,2023-12-10,2024-10-01
6809,169,2020-09-28,2024-10-29
1396,157,2023-08-22,2024-02-09
6510,149,2021-09-21,2023-06-03
7566,56,2020-03-07,2024-11-17
9961,177,2022-09-30,2023-06-15
3953,165,2020-05-01,2024-01-22
5138,63,2022-01-25,2022-07-23
5795,34,2023-11-02,2023-12-14
4337,129,2022-10-19,2024-04-17
3180,150,2021-06-05,2023-02-06
9159,175,2022-03-29,2024-04-16
2795,39,2021-09-05,2024-05-05
1021,81,2024-09-29,2024-12-05
3873,34,2024-04-19,2024-09-13
3861,55,2021-08-06,2022-05-15
4025,117,2023-11-22,2024-03-26
7780,99,2024-03-16,2024-09-15
2843,168,2024-01-19,2024-09-06
1685,168,2021-11-26,2023-03-08
1667,37,2020-04-14,2024-09-08
5427,165,2021-12-16,2022-09-04
8994,72,2023-10-01,2024-01-29
6109,17,2023-02-07,2024-11-21
6845,97,2022-08-20,2023-01-15
468,151,2021-06-13,2023-03-07
2756,155,2023-05-04,2024-05-05
801,81,2022-05-16,2023-09-11
262,75,2024-10-03,2024-11-19
6969,88,2022-07-28,2024-08-29
7777,95,2022-11-15,2023-05-12
4573,109,2024-03-17,2024-12-06
8149,183,2020-04-10,2024-07-24
7120,29,2022-07-15,2024-09-28
4323,115,2022-05-31,2022-10-15
8360,157,2020-04-22,2024-07-02
7146,190,2020-05-19,2020-07-14
2605,26,2020-11-19,2021-08-05
2666,139,2021-01-25,2022-08-05
4241,89,2021-02-18,2023-12-20
171,187,2023-02-25,2024-10-09
4251,28,2020-01-21,2020-10-26
8031,83,2020-01-09,2020-12-02
7179,181,2024-12-02,2024-12-09
4645,172,2022-02-13,2023-05-08
7184,135,2021-05-04,2023-03-04
485,135,2024-11-05,2024-11-15
6111,170,2023-01-10,2023-05-13
854,11,2024-01-25,2024-06-20
2593,59,2024-08-01,2024-10-09
1758,195,2024-12-16,2024-12-21
4923,88,2022-10-15,2023-11-11
4797,156,2024-12-24,2024-12-24
2781,176,2020-08-27,2022-08-02
869,26,2024-01-09,2024-02-11
9278,64,2020-11-09,2021-06-28
2962,61,2021-02-14,2021-07-22
7179,122,2020-06-27,2022-09-30
7618,188,2020-04-03,2020-04-03
1057,145,2023-12-17,2024-02-14
6439,143,2022-04-14,2023-01-09
7051,108,2022-03-10,2022-03-27
7403,122,2024-04-16,2024-11-20
9180,64,2024-05-11,2024-12-11
2594,164,2023-12-09,2024-08-22
8453,126,2024-01-15,2024-06-07
1906,102,2023-02-04,2024-08-24
9932,123,2021-12-24,2024-08-24
5124,24,2021-05-23,2024-12-04
8494,9,2020-02-10,2024-07-22
4013,120,2022-08-03,2023-10-01
7449,73,2021-01-21,2022-02-03
5297,10,2020-03-23,2024-06-13
4690,128,2020-10-08,2022-04-27
4196,94,2022-09-07,2023-02-17
2028,145,2020-05-06,2023-09-24
2920,174,2024-10-20,2024-12-16
2023,106,2022-09-03,2023-07-14
6197,137,2021-03-12,2024-07-15
1939,121,2020-08-10,2022-12-08
5992,138,2023-10-21,2024-02-03
7971,188,2024-08-16,2024-12-25
8326,91,2022-10-15,2024-05-24
4456,149,2022-10-15,2022-12-03
5771,199,2023-08-31,2023-11-05
2158,188,2022-01-05,2023-12-31
6440,45,2020-07-10,2021-11-09
3031,198,2023-04-16,2024-09-10
8205,199,2020-06-23,2020-08-18
9782,133,2024-10-20,2024-12-24
4385,105,2023-04-11,2024-10-21
744,33,2021-07-11,2021-07-25
299,38,2022-05-23,2024-12-22
8835,158,2020-02-06,2020-06-21
7515,69,2020-02-11,2022-09-17
1336,95,2021-06-25,2023-11-04
772,175,2021-02-13,2024-11-30
1162,169,2024-03-01,2024-05-14
1795,85,2022-04-05,2024-08-21
3211,144,2024-02-14,2024-06-09
2165,33,2020-06-26,2024-12-03
9480,24,2023-08-11,2024-08-15
261,73,2022-06-22,2023-03-10
4725,173,2023-03-14,2023-12-08
6978,185,2023-12-31,2024-03-15
222,15,2021-04-04,2024-12-30
5886,191,2021-06-23,2023-07-28
6532,175,2022-11-29,2022-12-09
1555,163,2021-01-10,2022-06-28
2728,192,2022-04-17,2023-03-21
3967,58,2021-01-13,2022-01-17
4977,152,2020-10-29,2024-04-01
2834,189,2022-05-23,2024-03-29
6224,146,2022-05-24,2024-08-28
6410,89,2021-01-11,2021-05-22
9628,37,2021-05-16,2021-11-02
775,38,2022-07-30,2023-03-21
8728,107,2020-05-18,2020-07-17
9050,134,2021-05-16,2024-05-22
7314,58,2023-07-14,2024-06-05
5116,135,2022-06-24,2022-07-16
4674,64,2021-06-27,2022-05-26
8698,108,2023-08-05,2023-10-06
1214,97,2021-06-12,2022-03-10
990,5,2022-09-04,2022-09-16
3278,29,2020-02-05,2024-06-27
1326,49,2024-09-27,2025-01-01
9285,134,2023-07-03,2024-01-08
1497,135,2024-06-13,2024-07-03
4939,69,2023-06-27,2023-11-11
9753,111,2022-03-26,2022-06-13
6082,37,2022-05-02,2023-02-01
7798,65,2020-01-18,2023-03-31
3996,116,2023-04-19,2023-07-18
1986,47,2024-01-12,2024-06-30
2424,31,2023-08-30,2024-12-04
6449,9,2024-07-19,2024-09-27
7582,137,2022-06-21,2023-06-01
896,71,2020-08-02,2023-07-06
3374,150,2023-04-05,2023-04-16
9714,111,2024-09-24,2024-11-15
2864,106,2023-05-10,2024-10-09
8053,22,2020-10-05,2024-09-28
5014,121,2021-07-03,2023-05-15
4433,189,2020-04-05,2021-05-25
7107,118,2022-08-11,2023-03-13
5023,158,2022-04-08,2023-01-27
698,139,2020-08-31,2022-03-22
5873,182,2021-05-04,2023-09-12
9585,126,2020-09-21,2024-04-01
9510,65,2020-04-26,2023-10-12
6769,63,2021-11-19,2024-05-20
8256,140,2022-05-08,2023-12-07
1571,6,2020-07-31,2024-12-14
9877,65,2022-01-31,2024-12-16
454,44,2023-05-25,2023-12-23
3029,90,2020-12-22,2021-05-12
5635,116,2024-05-18,2024-07-20
5662,179,2021-03-13,2024-08-01
1352,51,2022-06-30,2022-08-28
8106,94,2021-06-29,2024-11-19
3820,91,2024-11-01,2024-12-20
1946,56,2020-11-01,2023-09-20
9876,148,2020-01-22,2024-06-04
3183,102,2024-07-14,2024-10-13
8338,28,2023-11-08,2024-03-21
11,183,2021-02-18,2022-01-27
296,111,2023-01-03,2023-12-13
5711,13,2022-09-21,2024-01-18
9009,114,2023-10-29,2024-06-25
3848,87,2020-12-11,2021-10-10
3476,84,2021-11-18,2022-02-24
2590,56,2020-09-26,2021-11-04
8787,157,2020-11-06,2022-02-11
5302,12,2020-06-03,2022-12-12
7842,180,2024-01-12,2024-02-03
1566,58,2020-11-25,2021-01-02
7416,141,2022-07-08,2023-03-04
6598,117,2023-02-19,2023-06-28
4407,127,2024-09-19,2024-10-26
4564,192,2021-10-27,2024-07-20
4137,121,2022-10-02,2023-08-11
5973,55,2021-09-30,2022-01-21
92,181,2020-01-28,2021-03-02
6409,39,2023-02-01,2024-11-02
8818,94,2021-02-19,2022-05-03
6462,106,2021-11-26,2023-11-06
6717,112,2021-11-01,2024-12-19
6367,79,2023-03-26,2023-09-19
7705,80,2024-02-25,2024-09-28
4327,158,2023-12-23,2024-06-30
9499,176,2022-10-27,2023-06-24
5305,67,2023-10-02,2023-10-18
2244,100,2021-04-30,2024-04-04
8574,41,2020-05-07,2021-09-21
1,62,2021-09-20,2022-10-12
1356,31,2024-08-13,2024-11-21
9506,38,2021-12-26,2023-01-25
7676,29,2024-05-16,2024-06-01
5138,200,2020-05-26,2023-09-26
4685,92,2021-08-21,2023-08-04
3604,27,2020-01-24,2024-01-01
4868,112,2024-08-01,2024-11-26
9672,131,2021-11-26,2022-05-06
5746,34,2020-03-18,2022-05-28
7970,83,2020-05-16,2020-11-19
5095,90,2024-03-02,2024-06-02
455,164,2024-11-29,2024-12-18
1025,47,2023-07-12,2023-09-05
1979,53,2021-08-16,2024-06-08
6010,70,2024-02-07,2024-04-28
1110,45,2024-03-26,2024-05-22
5122,144,2023-09-13,2024-01-10
4362,130,2022-06-03,2022-06-10
9640,9,2020-09-30,2021-09-09
1988,170,2023-10-26,2024-10-15
1705,161,2023-03-24,2024-04-14
8972,123,2023-04-19,2024-08-24
5901,183,2021-12-19,2021-12-31
278,11,2022-04-10,2022-08-07
5716,34,2024-05-14,2024-10-12
3432,89,2020-10-12,2024-10-03
6376,71,2023-10-01,2023-12-17
726,95,2023-02-13,2023-09-03
7729,173,2020-09-19,2024-07-04
3603,85,2023-05-28,2024-11-05
9397,160,2021-03-21,2021-10-24
9028,111,2022-07-20,2024-03-21
9529,13,2021-03-20,2024-06-26
586,40,2023-12-18,2024-07-15
402,151,2024-07-30,2024-09-06
9490,44,2024-01-18,2024-04-28
5419,147,2024-04-21,2024-04-30
6213,35,2023-04-29,2024-11-18
966,116,2022-07-15,2023-08-11
8518,116,2020-02-09,2021-08-20
6677,68,2020-05-26,2020-07-06
1314,37,2022-04-09,2023-07-14
9958,134,2021-01-02,2023-11-16
2104,183,2023-09-20,2024-06-28
7404,23,2024-11-03,2024-11-09
6206,86,2024-02-23,2024-07-10
1056,80,2023-02-15,2024-10-12
481,139,2024-04-28,2024-05-03
5420,81,2020-04-09,2024-06-11
4693,9,2021-05-27,2022-12-11
8077,172,2023-07-28,2023-08-06
6493,29,2020-09-27,2024-04-23
1705,125,2021-01-16,2021-07-11
3793,176,2020-06-22,2022-01-19
1074,19,2023-06-02,2024-02-18
4248,183,2020-09-28,2020-11-10
9472,161,2023-08-11,2023-08-14
5629,115,2023-03-13,2024-10-30
1034,151,2020-07-26,2021-12-20
9185,36,2021-01-21,2024-05-02
8953,101,2023-06-20,2023-08-19
9602,101,2024-07-15,2024-09-30
5361,21,2020-02-22,2020-04-21
7713,162,2024-04-20,2024-12-20
633,63,2023-01-05,2023-03-14
3595,59,2023-01-19,2023-04-18
3976,111,2020-07-21,2020-08-17
9228,182,2020-05-29,2024-06-29
4534,168,2023-04-16,2023-07-20
8543,176,2024-10-25,2024-11-20
2186,197,2024-08-27,2024-10-24
7130,29,2021-10-19,2023-10-27
2745,82,2024-06-12,2024-11-01
8967,93,2021-03-12,2023-01-28
1662,57,2023-05-07,2023-07-01
9636,42,2022-02-01,2024-10-23
5920,73,2020-03-11,2023-12-17
4243,77,2024-08-19,2024-09-23
5233,160,2023-10-25,2024-06-01
999,151,2023-02-25,2023-08-04
3662,162,2023-02-05,2024-05-07
8534,197,2021-06-14,2023-06-08
9303,7,2023-12-14,2024-04-04
1511,176,2023-07-12,2024-11-10
2478,8,2021-03-22,2024-07-02
9286,114,2024-12-16,2024-12-22
3506,109,2022-08-25,2024-04-30
1976,72,2024-12-02,2024-12-25
1263,95,2021-11-17,2022-08-05
2511,5,2022-07-14,2023-01-07
1958,99,2024-12-26,2024-12-28
4766,28,2021-07-12,2021-10-18
2823,115,2020-02-15,2021-05-23
7443,150,2021-01-09,2024-10-13
2744,105,2024-10-15,2024-10-18
4366,46,2024-01-13,2024-11-28
8661,129,2023-08-13,2024-10-01
571,40,2021-11-05,2023-03-15
5332,166,2024-03-12,2024-10-13
7230,84,2024-02-28,2024-04-12
194,94,2020-08-10,2023-10-25
8446,193,2022-03-25,2024-12-14
6460,169,2022-01-03,2024-05-22
3818,3,2022-05-22,2022-05-23
2443,11,2023-12-20,2024-03-31
5038,73,2020-11-24,2024-06-16
436,88,2021-03-31,2023-01-24
6700,199,2021-09-04,2024-10-26
3768,13,2024-05-06,2024-07-10
5723,92,2020-09-04,2024-09-05
9642,99,2023-08-12,2024-09-11
8524,61,2024-07-05,2024-08-04
8673,19,2020-01-16,2022-06-28
2218,134,2024-10-18,2024-12-13
6311,146,2022-11-16,2024-08-14
1694,14,2023-09-24,2024-08-11
402,120,2023-08-22,2024-04-09
7651,119,2024-12-22,2024-12-29
8167,55,2023-04-14,2023-11-17
3411,185,2020-05-13,2020-06-16
7542,199,2021-08-31,2023-05-04
3305,9,2023-03-07,2024-09-03
1544,194,2022-12-26,2023-12-08
9652,140,2023-11-14,2024-01-12
7479,102,2020-11-04,2023-09-07
9321,178,2023-02-21,2024-03-07
1637,105,2024-08-01,2024-09-27
1710,51,2023-04-30,2023-09-19
6331,15,2023-12-11,2024-05-30
1003,192,2024-09-15,2024-11-01
8985,102,2020-01-25,2024-04-15
7538,162,2021-11-16,2022-11-23
8053,100,2023-08-16,2024-08-30
4823,25,2022-04-21,2022-12-19
4550,73,2022-07-10,2023-05-06
5779,162,2024-12-02,2024-12-11
3369,150,2020-03-21,2020-06-29
1786,53,2023-09-27,2024-06-04
6550,164,2024-02-14,2024-09-26
6759,10,2023-09-18,2023-11-02
4875,15,2023-08-22,2023-11-06
4854,17,2024-05-12,2024-07-17
7172,120,2024-05-27,2024-10-14
2658,142,2021-01-30,2023-09-20
9799,61,2022-04-16,2024-02-15
9989,58,2021-10-16,2024-01-01
8879,9,2024-12-30,2025-01-01
9186,188,2020-03-09,2023-06-03
9141,69,2023-08-14,2023-09-26
9093,26,2023-10-11,2024-02-11
4964,132,2022-05-04,2024-02-20
3437,126,2023-02-24,2023-03-21
9837,125,2020-08-05,2023-03-12
7022,162,2021-02-18,2023-05-02
6038,171,2024-08-05,2024-09-01
5113,191,2024-08-10,2025-01-01
9492,46,2021-06-23,2023-08-23
6338,70,2021-07-04,2023-11-28
4487,124,2024-09-27,2024-12-27
7306,185,2022-08-24,2023-08-31
75,28,2020-12-24,2024-08-18
2753,50,2021-11-13,2022-04-09
698,132,2024-09-19,2024-11-22
8746,163,2024-04-21,2024-10-05
4502,127,2024-11-05,2024-12-05
7328,138,2022-09-15,2023-11-09
9308,13,2021-09-07,2024-03-23
711,53,2023-11-11,2023-12-27
6942,140,2023-12-23,2024-03-21
8271,80,2022-05-30,2022-12-20
3131,22,2023-03-24,2023-10-15
2969,61,2022-07-10,2023-05-27
7217,147,2024-03-11,2024-11-16
9313,138,2024-03-25,2024-09-04
9233,62,2020-12-23,2022-05-30
7177,48,2023-10-26,2024-09-12
6415,140,2022-01-03,2022-01-10
2624,49,2024-04-05,2024-05-24
479,195,2020-06-22,2023-04-30
1858,115,2020-05-08,2024-01-20
5955,158,2022-08-14,2023-11-25
8144,96,2024-05-13,2024-05-20
2045,76,2021-12-14,2022-05-25
2928,154,2024-09-25,2024-12-10
3316,4,2020-04-29,2024-06-28
1274,54,2021-02-22,2022-02-04
7545,85,2024-05-13,2024-11-18
8864,42,2021-04-20,2021-08-18
9872,14,2023-05-07,2024-06-06
2740,182,2022-11-03,2024-12-22
5773,133,2023-02-28,2024-03-21
2895,53,2023-02-14,2024-05-31
8939,136,2023-01-10,2023-08-08
6814,184,2020-11-08,2022-08-14
6017,86,2024-11-03,2024-12-26
2427,189,2022-09-06,2022-10-15
8420,11,2020-09-25,2022-10-21
5828,89,2021-08-11,2023-02-20
8684,171,2021-07-11,2022-06-20
9417,148,2024-04-20,2024-11-04
5406,2,2023-04-27,2023-07-07
9559,58,2021-08-07,2021-09-03
3408,39,2022-08-04,2024-05-03
6281,50,2024-09-05,2024-11-23
9532,150,2022-06-21,2024-06-05
6129,116,2020-07-28,2021-03-19
1920,147,2021-05-27,2023-08-17
5222,11,2022-03-10,2023-05-04
2110,26,2021-08-01,2023-07-02
8091,56,2024-02-11,2024-09-22
3788,114,2023-07-03,2024-02-15
3072,157,2021-06-24,2023-11-11
3015,65,2023-10-08,2023-12-12
7380,180,2024-07-03,2024-11-22
6671,30,2024-09-15,2024-12-30
789,121,2023-03-03,2024-05-26
9621,73,2020-11-08,2024-09-24
7864,120,2024-04-08,2024-09-27
2453,166,2022-01-06,2024-11-03
1085,77,2022-11-10,2023-02-28
573,15,2023-11-25,2024-02-04
5356,41,2022-07-20,2024-01-03
8629,24,2020-03-26,2024-08-31
742,4,2020-08-07,2024-11-11
8970,120,2023-11-01,2024-04-11
2854,142,2023-12-01,2024-01-22
2429,80,2022-09-03,2024-03-27
4862,187,2022-02-09,2024-03-23
6384,127,2023-04-26,2023-06-14
476,149,2020-08-27,2022-10-01
6184,134,2023-11-30,2024-01-31
8745,25,2020-10-07,2024-10-20
2382,41,2023-07-12,2023-10-13
2453,149,2020-01-16,2022-08-28
4177,20,2022-01-15,2023-08-31
7119,147,2024-04-24,2024-08-28
6748,27,2022-06-28,2023-01-18
1538,170,2022-07-20,2022-12-08
1777,193,2022-08-13,2022-12-05
8733,10,2024-07-16,2024-10-31
1269,51,2024-03-14,2024-03-14
5999,82,2020-05-07,2021-04-17
9752,1,2024-07-20,2024-10-26
805,147,2024-01-28,2024-06-21
8464,138,2024-06-24,2024-06-25
6634,40,2024-07-11,2024-09-13
3665,126,2024-10-08,2024-11-22
5763,157,2020-08-20,2021-10-22
5728,27,2020-06-19,2022-06-06
5990,133,2022-12-04,2024-02-12
3680,170,2024-07-14,2024-12-22
8696,78,2023-09-11,2024-07-02
2110,10,2022-11-18,2024-02-07
438,8,2023-07-22,2024-08-16
793,139,2020-10-03,2024-11-24
5326,79,2023-02-04,2023-02-21
9252,48,2021-09-04,2023-09-17
4311,68,2021-12-05,2024-09-02
4194,32,2022-12-03,2023-04-20
4970,152,2023-08-11,2024-04-08
5754,132,2022-10-30,2023-08-23
9929,30,2024-07-19,2024-08-13
2312,167,2024-04-04,2024-12-02
9247,112,2022-06-09,2023-04-26
3815,22,2021-11-05,2023-09-24
8113,68,2020-03-12,2023-12-08
2868,152,2024-08-21,2024-12-04
9932,191,2020-03-29,2022-03-05
9995,184,2020-12-15,2021-03-17
3306,152,2021-10-19,2022-05-06
4995,62,2024-06-15,2024-07-14
8284,185,2022-10-04,2024-02-27
6995,46,2020-03-22,2023-10-19
5350,61,2020-04-08,2024-01-02
6383,61,2022-03-15,2023-01-24
1000,107,2020-08-23,2022-08-08
7490,51,2020-08-06,2020-08-23
3362,81,2022-11-05,2022-11-25
9601,60,2021-03-24,2021-08-10
3596,101,2021-06-30,2021-10-23
8643,196,2021-03-11,2024-05-25
723,137,2021-06-27,2024-03-24
1536,136,2021-02-12,2022-06-20
3773,45,2022-04-21,2024-09-15
9101,135,2020-07-29,2021-10-12
3549,12,2022-11-08,2023-07-30
3051,180,2021-09-04,2024-09-16
1592,101,2021-05-24,2024-06-22
3375,7,2020-05-21,2021-06-07
9602,26,2020-09-21,2020-11-29
8378,185,2020-02-29,2021-12-08
561,12,2021-07-28,2024-07-16
7674,107,2020-04-18,2024-07-24
7367,16,2021-10-28,2022-08-16
9680,95,2021-11-21,2023-10-11
4398,7,2020-09-24,2022-12-21
3985,134,2020-10-12,2024-09-04
7598,9,2020-05-18,2020-06-23
4725,13,2023-09-25,2024-08-07
4227,165,2020-06-21,2023-04-08
6003,147,2021-05-20,2024-04-30
7350,199,2020-08-11,2021-02-07
8343,49,2023-04-08,2023-04-22
9056,50,2020-06-13,2024-05-20
3979,37,2022-06-18,2022-09-14
73,108,2022-06-02,2022-06-02
4981,30,2024-02-22,2024-08-03
1556,4,2021-10-12,2021-11-15
2945,83,2024-12-07,2024-12-29
8309,44,2020-07-28,2024-01-19
8555,108,2022-09-16,2024-06-01
2080,134,2020-04-07,2022-07-06
8279,167,2022-04-22,2024-08-14
9511,79,2024-02-16,2024-10-07
2057,187,2023-09-30,2023-12-24
9979,48,2022-02-06,2023-05-01
2906,51,2024-11-15,2024-11-21
6535,167,2024-04-28,2024-08-06
7560,58,2022-07-27,2024-10-20
9368,75,2021-03-31,2022-08-14
2305,89,2021-04-13,2023-04-05
8431,74,2024-05-03,2024-09-10
840,101,2023-03-06,2023-06-04
6584,147,2022-08-18,2022-11-22
9882,120,2023-12-17,2024-07-15
2829,155,2020-12-27,2024-09-23
7529,43,2023-02-23,2023-06-20
3336,80,2021-01-07,2021-03-20
9194,72,2021-03-14,2023-09-30
4464,121,2021-12-09,2024-07-23
5373,153,2022-12-28,2023-03-28
2966,7,2022-12-20,2024-01-24
5941,14,2023-07-07,2023-10-25
5749,20,2020-11-21,2021-12-27
7568,108,2023-11-04,2024-03-16
2694,58,2023-04-25,2024-12-24
1127,135,2021-06-05,2024-09-19
4948,191,2022-08-27,2024-02-29
7355,7,2020-10-08,2020-11-12
3267,161,2021-01-20,2024-10-22
7732,23,2023-05-01,2024-07-14
7758,173,2024-07-29,2024-10-16
7993,194,2021-11-15,2022-01-03
8606,75,2020-11-20,2024-06-03
1631,124,2022-10-13,2024-09-27
4287,189,2020-11-19,2022-01-19
8531,155,2023-10-08,2023-12-01
6839,50,2020-09-20,2020-09-29
2045,183,2023-11-12,2024-09-28
6996,60,2024-12-07,2024-12-20
788,190,2024-08-07,2024-12-20
3311,92,2022-10-18,2024-02-03
9665,141,2023-10-24,2023-10-29
1816,77,2024-06-20,2025-01-01
155,182,2024-02-01,2024-02-22
1676,57,2024-07-09,2024-11-27
4450,170,2021-05-11,2022-11-30
8520,88,2021-05-03,2024-10-25
5854,4,2023-12-21,2024-11-27
1569,118,2020-09-21,2023-02-24
6866,41,2021-08-07,2023-07-21
1251,102,2020-04-04,2024-07-08
8830,17,2022-03-10,2023-08-06
1016,35,2024-03-29,2024-05-03
3011,73,2024-11-21,2024-12-01
2658,42,2020-10-20,2024-01-14
9808,35,2023-03-07,2024-05-29
