GoodsID,Name,Weight,Quantity,Category,Price
691,Earbuds,387,48369,Home Appliances,973
692,Air Purifier,397,2850,Electronics,34
693,Watch,306,8607,Sports Equipment,268
694,Gaming Mouse,412,2850,Books,1393
695,Kettle,309,35535,Vehicle,152
696,Speaker,80,28010,Stationery,1415
697,Bike,455,22277,Sports Equipment,634
698,Shirt,463,34692,Stationery,1070
699,Speaker,363,43519,Vehicle,1787
700,Gaming Mouse,467,22026,Stationery,636
701,Bike,170,25038,Home Appliances,226
702,Charger,86,48440,Fashion,533
703,Charger,326,41429,Stationery,1596
704,Blender,147,26185,Toys,1947
705,Oven,134,22026,Home Appliances,1542
706,Monitor,383,41641,Food,1928
707,Oven,273,46404,Fashion,1929
708,Bike,325,14609,Books,99
709,TV,474,43087,Cosmetics,713
710,Mask,152,15025,Health,199
711,Headphones,111,34766,Stationery,1347
712,TV,125,4050,Electronics,1726
713,Sneakers,283,693,Sports Equipment,150
714,Bike,71,15287,Cosmetics,448
715,Watch,464,48850,Electronics,1402
716,Gaming Mouse,375,31843,Electronics,1453
717,Speaker,158,28460,Health,1483
718,Monitor,212,44677,Books,1418
719,Bike,385,38985,Food,1124
720,Air Purifier,344,10997,Home Appliances,1136
721,Speaker,344,9494,Toys,1350
722,Monitor,106,28499,Electronics,1223
723,Sneakers,193,37224,Home Appliances,473
724,Kettle,254,10326,Health,1004
725,Earbuds,158,27633,Sports Equipment,728
726,Vacuum Cleaner,70,3694,Sports Equipment,525
727,Smartwatch,156,18871,Vehicle,1347
728,Speaker,353,518,Stationery,1789
729,Bike,205,24618,Health,604
730,Blender,396,36920,Health,958
731,Speaker,68,12810,Cosmetics,1141
732,Monitor,411,21315,Health,1690
733,Air Purifier,182,17211,Health,1234
734,Headphones,474,43208,Cosmetics,640
735,Air Purifier,414,38146,Toys,1371
736,Gaming Mouse,387,38913,Books,554
737,Coffee Maker,159,48600,Sports Equipment,1736
738,Headphones,360,40192,Fashion,1297
739,Kettle,232,24584,Toys,1343
740,Oven,272,13320,Toys,195
741,Monitor,267,20868,Vehicle,1809
742,Water Filter,375,3535,Sports Equipment,1655
743,Sneakers,80,20701,Food,82
744,Air Purifier,86,42412,Fashion,165
745,TV,214,3028,Books,1855
746,Blender,113,12182,Health,970
747,Watch,384,49877,Electronics,726
748,Gaming Mouse,159,30816,Sports Equipment,469
749,Headphones,451,13804,Electronics,1044
750,Water Filter,220,28460,Fashion,1312
751,Shirt,353,20754,Food,1521
752,Water Filter,164,12927,Cosmetics,674
753,Coffee Maker,481,1097,Fashion,791
754,Lamp,467,8471,Sports Equipment,270
755,Water Filter,144,32754,Toys,1166
756,Lamp,134,18703,Stationery,953
757,Monitor,134,8413,Toys,1994
758,Smartwatch,375,46179,Fashion,1999
759,Coffee Maker,348,5629,Vehicle,887
760,Mask,342,36842,Stationery,1834
761,Blender,401,8471,Health,475
762,Watch,440,39881,Books,1923
763,Monitor,293,20522,Cosmetics,540
764,Vacuum Cleaner,270,3998,Cosmetics,1880
765,Kettle,268,15880,Health,1219
766,Sneakers,328,41429,Vehicle,565
767,TV,342,12409,Vehicle,1467
768,Coffee Maker,107,35649,Food,1316
769,Sneakers,436,7485,Sports Equipment,509
770,Smartwatch,208,46233,Home Appliances,1026
771,Speaker,105,40784,Fashion,1225
772,Vacuum Cleaner,163,5020,Electronics,1131
773,Shirt,418,22277,Home Appliances,18
774,Watch,279,27259,Food,1489
775,Lamp,449,27151,Books,290
776,Earbuds,180,12065,Books,232
777,Kettle,327,18831,Stationery,959
778,Mask,360,12927,Food,1120
779,Vacuum Cleaner,291,15287,Sports Equipment,1560
780,Sneakers,125,20868,Health,1322
781,Mask,170,49399,Home Appliances,898
782,Blender,482,9066,Stationery,1720
783,Oven,280,49004,Books,1667
784,Gaming Mouse,290,600,Health,1715
785,Water Filter,412,17508,Cosmetics,1445
786,Smartwatch,455,18703,Home Appliances,1818
787,Monitor,364,10058,Food,149
788,Earbuds,404,17821,Home Appliances,509
789,Air Purifier,146,40689,Sports Equipment,1877
790,Charger,68,36682,Health,1018
791,Charger,179,18703,Cosmetics,1815
792,Oven,279,518,Fashion,1349
793,Shirt,78,4397,Toys,1291
794,Bike,386,35535,Food,1104
795,Watch,445,2808,Fashion,1085
796,Shirt,474,24706,Sports Equipment,915
797,Charger,382,28460,Vehicle,1211
798,Smartwatch,167,6305,Electronics,1659
799,Headphones,282,22277,Books,1028
800,Headphones,474,2199,Stationery,599
801,Kettle,117,10216,Home Appliances,1762
802,Speaker,375,34649,Home Appliances,836
803,Sneakers,337,33811,Fashion,1433
804,Smartwatch,214,9574,Toys,147
805,Gaming Mouse,456,7140,Home Appliances,663
806,Charger,342,24985,Toys,168
807,Vacuum Cleaner,272,32918,Electronics,1015
808,Sneakers,460,2374,Toys,695
809,Watch,308,18433,Fashion,948
810,Watch,385,17211,Food,789
811,TV,240,3685,Stationery,1518
812,Watch,463,34703,Health,631
813,Watch,429,18622,Cosmetics,46
814,Shirt,198,36104,Books,1607
815,Earbuds,89,46179,Stationery,642
816,Air Purifier,375,37882,Electronics,1336
817,Kettle,489,30132,Health,710
818,Blender,63,3042,Health,313
819,Coffee Maker,62,5051,Home Appliances,1054
820,Shirt,257,48216,Sports Equipment,1460
821,Watch,52,2374,Food,1601
822,Watch,447,3614,Vehicle,1814
823,Shirt,306,27310,Toys,1322
824,Shirt,84,42595,Home Appliances,1531
825,Smartwatch,92,39499,Cosmetics,1699
826,Smartwatch,352,17571,Health,790
827,Blender,193,44006,Cosmetics,1601
828,Smartwatch,316,9066,Health,1052
829,Monitor,305,30922,Books,476
830,Bike,115,43752,Vehicle,1792
831,Air Purifier,323,13456,Vehicle,963
832,Oven,283,24295,Books,1175
833,TV,218,19950,Food,178
834,Shirt,448,15963,Food,320
835,Gaming Mouse,354,36104,Food,1481
836,Oven,378,800,Cosmetics,103
837,Monitor,72,14450,Fashion,333
838,Lamp,115,5629,Stationery,371
839,Gaming Mouse,282,7788,Electronics,802
840,Shirt,290,24415,Health,638
841,Oven,284,27151,Stationery,319
842,Charger,163,27672,Electronics,1011
843,Blender,167,38597,Food,1289
844,Blender,106,12197,Vehicle,610
845,Water Filter,308,9447,Food,74
846,Coffee Maker,309,13747,Home Appliances,685
847,Headphones,279,44892,Cosmetics,1138
848,Water Filter,439,39235,Food,1824
849,Headphones,292,23221,Stationery,1569
850,Charger,380,30323,Home Appliances,1669
851,Coffee Maker,233,38605,Books,238
852,Shirt,269,44892,Electronics,978
853,Earbuds,71,24269,Cosmetics,1280
854,Lamp,133,42775,Fashion,1309
855,Headphones,218,6374,Books,58
856,Bike,490,38757,Vehicle,1634
857,Vacuum Cleaner,123,3352,Sports Equipment,361
858,Air Purifier,381,20021,Toys,1943
859,Smartwatch,401,12927,Health,1527
860,Watch,283,2199,Cosmetics,176
861,Kettle,480,4397,Home Appliances,693
862,Watch,337,27490,Toys,1640
863,Lamp,454,27373,Vehicle,31
864,Speaker,480,869,Books,677
865,Bike,461,31832,Health,610
866,TV,218,36682,Electronics,1513
867,Shirt,218,2577,Sports Equipment,413
868,TV,474,21602,Fashion,616
869,Earbuds,279,12182,Fashion,760
870,Gaming Mouse,62,38262,Health,126
871,Speaker,353,7788,Books,1151
872,Earbuds,354,24706,Books,1947
873,Shirt,332,46572,Vehicle,1631
874,Gaming Mouse,52,38146,Books,260
875,TV,113,36636,Health,1866
876,Kettle,489,13804,Stationery,867
877,Air Purifier,159,26185,Fashion,754
878,Bike,438,46315,Home Appliances,860
879,Gaming Mouse,134,4874,Cosmetics,1547
880,Oven,240,36842,Vehicle,1921
881,Speaker,282,13764,Toys,1148
882,Mask,313,33141,Sports Equipment,774
883,Lamp,294,46206,Health,435
884,Headphones,441,12818,Health,850
885,Air Purifier,310,34472,Food,1070
886,Charger,329,47539,Sports Equipment,535
887,Smartwatch,358,19101,Home Appliances,1547
888,TV,316,4634,Toys,1321
889,Speaker,463,43956,Books,1884
890,TV,412,21604,Vehicle,1433
891,Water Filter,306,24415,Food,508
892,Earbuds,268,32595,Health,1638
893,Smartwatch,397,39235,Stationery,470
894,Kettle,269,34649,Toys,1128
895,Gaming Mouse,455,38006,Health,361
896,Earbuds,65,44317,Health,1963
897,Kettle,294,27151,Cosmetics,1525
898,Water Filter,329,800,Electronics,999
899,Smartwatch,387,30048,Health,1909
900,Air Purifier,147,37882,Toys,23
901,Watch,220,21315,Stationery,1028
902,Lamp,375,33811,Electronics,660
903,Smartwatch,353,25822,Books,852
904,Vacuum Cleaner,323,6305,Books,1799
905,TV,159,4397,Vehicle,1093
906,Headphones,156,6224,Food,1457
907,Gaming Mouse,99,41797,Vehicle,586
908,Monitor,449,45334,Cosmetics,1868
909,Speaker,450,46156,Vehicle,855
910,Shirt,306,4616,Fashion,130
911,Bike,480,4519,Vehicle,1268
912,Oven,155,39370,Books,1664
913,TV,238,10183,Cosmetics,946
914,Mask,383,32089,Food,549
915,Oven,485,48030,Electronics,1650
916,Gaming Mouse,246,13403,Electronics,1710
917,Smartwatch,93,38988,Cosmetics,326
918,Monitor,472,38605,Fashion,1764
919,Mask,194,17037,Cosmetics,1262
920,Speaker,471,27259,Vehicle,1703
921,Gaming Mouse,235,27259,Vehicle,965
922,Coffee Maker,179,4424,Cosmetics,344
923,Kettle,290,12818,Books,488
924,Kettle,320,12409,Fashion,1296
925,Smartwatch,173,12591,Vehicle,714
926,Smartwatch,139,6400,Electronics,686
927,Lamp,134,4050,Sports Equipment,1114
928,Charger,403,13403,Stationery,326
929,TV,164,38564,Books,214
930,Bike,76,32595,Vehicle,1067
931,Mask,365,9172,Stationery,1054
932,Earbuds,156,42078,Electronics,569
933,Water Filter,474,21604,Toys,58
934,Headphones,107,27490,Fashion,1316
935,Monitor,186,11890,Food,769
936,Earbuds,156,43080,Vehicle,1283
937,Water Filter,280,36071,Fashion,661
938,Gaming Mouse,441,44892,Home Appliances,852
939,Blender,291,14450,Cosmetics,222
940,Watch,117,37872,Home Appliances,1121
941,Charger,223,35648,Health,1248
942,Speaker,381,36690,Home Appliances,306
943,Speaker,489,41809,Stationery,1978
944,Vacuum Cleaner,147,3028,Home Appliances,1708
945,TV,397,10704,Health,1431
946,Coffee Maker,364,33359,Cosmetics,882
947,Earbuds,476,32657,Cosmetics,740
948,Blender,499,27633,Stationery,917
949,Oven,89,15287,Fashion,1911
950,Blender,364,3352,Food,549
951,Vacuum Cleaner,467,44427,Books,452
952,Shirt,93,9898,Fashion,340
953,Vacuum Cleaner,111,36384,Health,1161
954,Gaming Mouse,426,35259,Toys,265
955,Charger,85,47758,Cosmetics,847
956,Sneakers,346,315,Cosmetics,1594
957,Smartwatch,462,8471,Fashion,507
958,Vacuum Cleaner,332,48030,Health,706
959,Shirt,126,46179,Cosmetics,1686
960,TV,156,33043,Toys,1836
961,Headphones,484,19684,Electronics,801
962,Sneakers,122,28941,Electronics,251
963,Lamp,220,43208,Fashion,1531
964,Gaming Mouse,414,39499,Sports Equipment,451
965,Kettle,129,16734,Stationery,1366
966,Oven,391,7140,Food,478
967,Headphones,316,21041,Sports Equipment,1055
968,Speaker,68,28700,Home Appliances,575
969,Smartwatch,391,3694,Food,670
970,Earbuds,481,20854,Books,1485
971,Headphones,320,39611,Books,718
972,Monitor,364,9447,Vehicle,1369
973,Headphones,212,27490,Fashion,12
974,Gaming Mouse,193,4029,Books,607
975,Kettle,84,11445,Stationery,625
976,Speaker,330,7485,Stationery,1082
977,Watch,372,6604,Electronics,1771
978,Sneakers,268,32235,Books,406
979,Coffee Maker,396,5097,Stationery,610
980,TV,405,31273,Health,981
981,Gaming Mouse,450,37543,Food,1178
982,Oven,199,9066,Fashion,410
983,Air Purifier,322,28460,Food,1054
984,Mask,218,31832,Toys,1736
985,Charger,375,3779,Fashion,1912
986,Coffee Maker,134,42392,Stationery,1520
987,Shirt,125,13320,Sports Equipment,242
988,Mask,370,38262,Home Appliances,706
989,Shirt,482,10395,Vehicle,941
990,Lamp,90,21614,Stationery,897
991,Vacuum Cleaner,330,25357,Home Appliances,818
992,Blender,399,3859,Books,1684
993,Monitor,130,34703,Books,1799
994,Vacuum Cleaner,267,15963,Cosmetics,133
995,TV,399,4616,Books,1126
996,Gaming Mouse,415,28499,Stationery,1361
997,Oven,198,46572,Books,325
998,Watch,447,4636,Vehicle,1001
999,Air Purifier,499,38597,Vehicle,1503
1000,Water Filter,263,43080,Food,1732
1001,Watch,391,33811,Books,580
1002,Bike,107,47758,Food,1008
1003,Vacuum Cleaner,377,17510,Books,325
1004,Headphones,168,32754,Sports Equipment,773
1005,Bike,457,37224,Electronics,1889
1006,Monitor,68,17510,Health,1795
1007,Watch,208,30669,Stationery,586
1008,Shirt,357,13747,Sports Equipment,49
1009,Monitor,210,34611,Books,918
1010,Shirt,219,9447,Food,1363
1011,Charger,352,8553,Food,336
1012,Kettle,259,41429,Fashion,28
1013,Headphones,411,38310,Cosmetics,1559
1014,Air Purifier,158,10183,Cosmetics,921
1015,Water Filter,475,21041,Food,968
1016,Vacuum Cleaner,276,1528,Health,1343
1017,Sneakers,243,10395,Sports Equipment,1388
1018,Earbuds,456,49459,Electronics,1866
1019,Shirt,455,8158,Vehicle,263
1020,Speaker,105,17211,Health,1157
1021,Shirt,426,19684,Health,1371
1022,Earbuds,234,21602,Health,1179
1023,Kettle,340,34649,Sports Equipment,1738
1024,Coffee Maker,207,46404,Toys,436
1025,Smartwatch,293,44423,Stationery,1244
1026,Coffee Maker,142,23502,Sports Equipment,1471
1027,Bike,276,35199,Books,1677
1028,Coffee Maker,200,20754,Sports Equipment,1456
1029,Watch,353,5317,Stationery,374
1030,Earbuds,398,46563,Fashion,1228
1031,Lamp,181,39611,Stationery,812
1032,Lamp,163,36384,Cosmetics,985
1033,Headphones,387,43080,Toys,512
1034,Watch,70,20868,Toys,1496
1035,TV,125,49877,Books,1996
1036,Smartwatch,407,18366,Books,695
1037,Air Purifier,158,46156,Health,1100
1038,Charger,439,47163,Electronics,1328
1039,Monitor,154,37611,Electronics,170
1040,Watch,375,3998,Food,412
1041,Gaming Mouse,412,9494,Health,495
1042,Oven,203,26411,Books,641
1043,Sneakers,180,38988,Cosmetics,37
1044,Oven,380,30669,Cosmetics,541
1045,Headphones,308,19101,Books,1383
1046,Water Filter,89,4659,Stationery,301
1047,Earbuds,129,34127,Electronics,512
1048,Charger,260,13055,Home Appliances,925
1049,Vacuum Cleaner,164,18433,Electronics,1555
1050,Bike,418,18831,Vehicle,755
1051,Vacuum Cleaner,76,36665,Home Appliances,569
1052,Mask,472,3352,Home Appliances,448
1053,Speaker,81,32235,Vehicle,1113
1054,Mask,305,33043,Home Appliances,1466
1055,Shirt,125,1701,Books,1658
1056,Smartwatch,107,14450,Home Appliances,1930
1057,Shirt,387,6354,Sports Equipment,124
1058,Water Filter,309,24706,Vehicle,1692
1059,Smartwatch,305,17037,Stationery,1078
1060,Vacuum Cleaner,420,4050,Stationery,393
1061,Oven,250,33359,Sports Equipment,496
1062,Gaming Mouse,115,10997,Sports Equipment,430
1063,Earbuds,320,13374,Sports Equipment,500
1064,Sneakers,492,2577,Food,1761
1065,Bike,147,31832,Electronics,658
1066,Speaker,305,10128,Home Appliances,439
1067,Blender,173,12591,Books,364
1068,Speaker,268,24415,Stationery,236
1069,Lamp,449,28886,Electronics,1835
1070,Lamp,475,19381,Home Appliances,1645
1071,Speaker,62,10128,Stationery,264
1072,Coffee Maker,327,5020,Cosmetics,166
1073,Headphones,326,48003,Electronics,16
1074,Headphones,472,21315,Fashion,1227
1075,Oven,399,41552,Stationery,347
1076,Vacuum Cleaner,374,33143,Vehicle,544
1077,Coffee Maker,476,10407,Vehicle,1714
1078,Coffee Maker,465,25156,Cosmetics,64
1079,Headphones,156,10407,Vehicle,956
1080,Gaming Mouse,454,31843,Home Appliances,331
1081,Speaker,193,8644,Health,495
1082,Kettle,267,35259,Fashion,812
1083,Monitor,164,35199,Books,1104
1084,Coffee Maker,311,4616,Health,1591
1085,Sneakers,242,8716,Health,551
1086,TV,196,4150,Cosmetics,1087
1087,Mask,283,32754,Health,1697
1088,TV,158,28842,Health,1505
1089,Earbuds,194,34703,Fashion,879
1090,Blender,203,31273,Food,673
1091,Charger,462,12591,Books,1968
1092,Kettle,384,13874,Cosmetics,1918
1093,Air Purifier,411,27373,Home Appliances,735
1094,Bike,316,38913,Fashion,646
1095,Monitor,414,36366,Food,1086
1096,Water Filter,449,20701,Fashion,421
1097,Earbuds,142,17571,Vehicle,337
1098,Charger,311,38268,Sports Equipment,239
1099,Kettle,57,36071,Health,793
1100,Earbuds,294,5051,Toys,1673
1101,Vacuum Cleaner,364,14949,Fashion,256
1102,Mask,306,45117,Electronics,788
1103,Vacuum Cleaner,107,49110,Home Appliances,1522
1104,Monitor,462,27633,Fashion,1765
1105,Earbuds,72,19423,Food,502
1106,TV,397,18831,Books,646
1107,Blender,380,49877,Cosmetics,95
1108,Speaker,70,38262,Cosmetics,995
1109,Kettle,391,7456,Toys,398
1110,Blender,379,46572,Health,892
1111,Coffee Maker,476,31806,Stationery,1977
1112,Shirt,282,47163,Home Appliances,1766
1113,Coffee Maker,385,30897,Home Appliances,1366
1114,Watch,158,13764,Toys,1828
1115,Coffee Maker,375,4029,Fashion,1290
1116,Monitor,311,28499,Stationery,1374
1117,Gaming Mouse,126,47758,Toys,1340
1118,Mask,76,940,Home Appliances,1750
1119,TV,485,2850,Sports Equipment,384
1120,Oven,277,33141,Sports Equipment,1741
1121,Air Purifier,59,44423,Cosmetics,1448
1122,Charger,451,2788,Food,1868
1123,Headphones,86,44427,Sports Equipment,1997
1124,Sneakers,155,46233,Sports Equipment,705
1125,Monitor,94,11890,Vehicle,1515
1126,Kettle,68,1528,Books,244
1127,Smartwatch,354,42078,Books,1419
1128,Speaker,282,27373,Fashion,90
1129,Water Filter,381,24534,Vehicle,1867
1130,Watch,366,44892,Home Appliances,1905
1131,Blender,330,43208,Books,1955
1132,Vacuum Cleaner,233,4008,Fashion,1685
1133,Smartwatch,447,20226,Stationery,487
1134,Watch,192,7623,Books,1270
1135,Smartwatch,447,34376,Health,179
1136,Gaming Mouse,154,35199,Electronics,475
1137,Speaker,70,11708,Vehicle,270
1138,Speaker,280,10407,Home Appliances,457
1139,Lamp,277,4372,Health,1875
1140,Headphones,328,2374,Toys,889
1141,Kettle,306,6613,Books,1252
1142,Oven,207,9447,Electronics,1578
1143,Water Filter,350,43532,Cosmetics,1529
1144,Blender,115,33043,Home Appliances,1255
1145,Watch,340,28842,Fashion,460
1146,Earbuds,319,44009,Food,21
1147,Monitor,248,16222,Vehicle,1574
1148,TV,492,18831,Fashion,1399
1149,Air Purifier,192,25822,Cosmetics,580
1150,Oven,472,33143,Health,1842
1151,Shirt,165,49391,Sports Equipment,39
1152,Air Purifier,107,37611,Home Appliances,1019
1153,Air Purifier,438,37882,Cosmetics,412
1154,Monitor,100,16891,Sports Equipment,291
1155,TV,90,30863,Electronics,1427
1156,Smartwatch,164,20701,Sports Equipment,537
1157,Oven,159,15819,Vehicle,529
1158,Mask,348,5799,Home Appliances,1122
1159,Gaming Mouse,415,10763,Food,87
1160,Monitor,460,4150,Books,762
1161,Oven,147,4424,Books,1718
1162,Gaming Mouse,53,10395,Home Appliances,782
1163,Water Filter,299,4616,Electronics,399
1164,Coffee Maker,289,36104,Sports Equipment,1389
1165,Water Filter,252,46924,Home Appliances,298
1166,Blender,231,37611,Sports Equipment,326
1167,Smartwatch,352,15963,Food,1656
1168,Sneakers,238,13804,Stationery,1071
1169,Blender,65,49110,Toys,1363
1170,Charger,306,7973,Stationery,1474
1171,TV,363,30863,Fashion,589
1172,TV,163,8286,Stationery,873
1173,TV,396,2199,Health,1245
1174,Kettle,294,41160,Home Appliances,586
1175,Shirt,111,18433,Sports Equipment,1783
1176,Earbuds,474,31832,Stationery,1267
1177,Kettle,366,34664,Health,1653
1178,Vacuum Cleaner,221,12188,Health,1282
1179,Sneakers,282,30853,Home Appliances,1736
1180,Water Filter,395,38879,Books,1734
1181,Kettle,168,24240,Home Appliances,1269
1182,Bike,78,7485,Cosmetics,734
1183,Watch,339,13456,Books,1741
1184,Kettle,484,13320,Electronics,852
1185,Watch,125,35316,Vehicle,859
1186,TV,259,13320,Sports Equipment,975
1187,Blender,472,47843,Fashion,1349
1188,Speaker,62,13747,Sports Equipment,937
1189,Coffee Maker,289,5629,Fashion,683
1190,Shirt,392,18068,Cosmetics,1261
1191,Monitor,194,28764,Stationery,1773
1192,Blender,214,20522,Fashion,1654
1193,Speaker,386,8607,Electronics,1394
1194,Air Purifier,381,12868,Toys,707
1195,Watch,129,5097,Electronics,568
1196,Sneakers,256,29551,Toys,1536
1197,Speaker,343,22238,Fashion,1432
1198,Headphones,499,46572,Electronics,107
1199,Gaming Mouse,322,11398,Fashion,1319
1200,Charger,117,42392,Cosmetics,337
1201,Earbuds,472,30816,Fashion,1684
1202,Shirt,444,3864,Vehicle,1653
1203,Speaker,346,24618,Toys,1883
1204,Air Purifier,292,16891,Electronics,449
1205,Coffee Maker,303,35199,Sports Equipment,907
1206,Smartwatch,328,32095,Cosmetics,1789
1207,Headphones,215,41552,Health,393
1208,Oven,396,40528,Fashion,1053
1209,Mask,306,24618,Health,287
1210,Earbuds,68,38913,Stationery,601
1211,Mask,414,8607,Toys,1675
1212,Air Purifier,374,19684,Food,352
1213,Speaker,288,38757,Stationery,1447
1214,Bike,70,36384,Electronics,1273
1215,Speaker,175,42681,Stationery,861
1216,Coffee Maker,278,45540,Cosmetics,1938
1217,TV,106,38310,Fashion,667
1218,Earbuds,309,38879,Electronics,1716
1219,Oven,447,30739,Fashion,1452
1220,Gaming Mouse,363,36842,Vehicle,497
1221,Earbuds,126,44038,Vehicle,1218
1222,Shirt,451,29551,Home Appliances,1994
1223,Lamp,391,8413,Food,746
1224,Charger,78,14154,Food,28
1225,Coffee Maker,105,42078,Electronics,1057
1226,Blender,205,914,Cosmetics,153
1227,Air Purifier,93,4650,Stationery,286
1228,Smartwatch,282,43956,Health,435
1229,Bike,377,6354,Cosmetics,1467
1230,Bike,63,31575,Health,1531
1231,Sneakers,472,4765,Health,1833
1232,Water Filter,214,48030,Stationery,1467
1233,Water Filter,401,3266,Health,1135
1234,Gaming Mouse,72,4650,Food,1427
