ContainerID,GoodsID,Quantity
8720,3933,226
103047,30924,181
160563,13896,226
31929,252,391
35490,31635,73
146253,45357,389
127,34781,46
52344,19577,465
101548,18169,490
67290,8467,177
56246,24821,40
25144,41806,102
95962,38211,218
196330,23926,165
21635,42315,391
139176,11331,24
132029,20084,237
154739,5378,96
40240,18932,16
121680,49513,37
46377,25878,340
81187,19454,47
8393,2510,242
38660,26749,232
170496,9973,208
147475,31313,185
65896,12820,128
31702,30284,492
69130,2106,11
17485,28711,236
87011,43392,103
188718,12774,397
14630,21749,98
166093,25823,215
185310,10049,134
190236,9266,29
179125,38741,491
158727,15336,106
116826,43217,122
153243,10111,199
52486,13633,307
32401,36742,383
58261,46232,486
90379,15932,126
52005,17554,157
44170,15940,47
81257,7375,336
86426,33868,232
30395,45035,146
73088,38439,482
68795,37385,178
87349,34855,263
182072,43249,210
74200,45224,59
181787,32347,300
42333,29768,418
162030,33338,463
158936,1348,390
163912,25628,465
23347,43889,158
184482,32828,441
138449,632,81
32726,18229,354
123721,9723,57
156606,48372,303
166771,46786,317
18280,17344,493
18996,5153,11
48503,14204,72
112193,18445,247
34916,106,487
120751,29793,444
130849,29192,297
86269,48962,188
141351,22971,128
179733,1794,311
153622,5082,78
129526,22843,408
91266,33854,466
135070,14533,67
140554,28940,345
179916,25036,449
136416,20333,344
174613,45979,48
19539,9730,22
47193,19819,171
173353,26878,13
111458,31797,216
169649,9052,139
137786,12116,229
173467,42531,240
77324,25729,323
46650,24109,248
87895,20967,263
127,19222,55
141205,40706,172
95446,36689,72
185038,34348,91
174587,40565,380
194846,7418,313
138587,18617,190
77644,26971,234
24699,17873,279
45844,38458,214
178668,7997,47
70774,48161,217
19485,20554,227
15393,44192,292
56992,18303,155
37344,13285,75
106356,16862,27
104733,32893,247
28893,26591,363
148841,31402,50
23373,46970,282
10232,47181,473
36198,40923,100
138050,49538,462
113488,18919,479
61147,1325,392
4653,43479,342
179809,16459,26
41516,18890,48
85532,41228,144
144105,10181,223
25093,33944,224
185407,48567,206
98110,13660,114
117605,31909,41
139384,35985,356
115577,39870,346
158667,9961,158
124848,25161,339
96459,17300,415
168596,13948,30
153419,20513,305
190662,46923,276
75403,45752,72
117405,15518,253
2328,49736,282
13744,21967,105
137745,45473,210
79503,13267,283
175589,27135,373
78411,3706,95
138676,6875,435
89438,37976,45
23469,23399,22
39693,42329,479
127323,47100,34
29442,46176,141
75356,6001,282
41099,5142,13
31544,18631,251
132065,34335,440
143719,9382,153
83972,36119,395
90400,42063,169
25430,11614,178
184669,7836,425
15776,22057,223
61974,28898,209
99821,28556,247
14738,10688,228
7442,42763,327
121290,38932,51
149680,45856,103
92430,37815,473
77994,26090,271
53447,14140,423
187611,7548,18
115066,16415,431
3723,34430,143
7848,47853,323
71715,4345,404
9057,37214,464
35293,5167,73
124272,7071,378
80285,40120,385
178096,28990,265
5170,48328,243
76026,35245,215
142047,46387,423
130445,5066,263
163678,4284,145
135141,24251,38
126915,7159,494
10957,45725,47
92651,3971,314
56458,37742,273
77271,3135,440
74872,23103,75
190592,2269,323
76633,49886,49
174085,35389,13
127937,19836,171
25291,14469,244
24189,44102,456
2053,10957,339
190001,41565,462
105773,31489,51
55409,23949,75
55196,16578,52
66195,49545,26
167852,33264,496
14670,18073,367
143436,17679,162
141438,12345,321
150265,34789,38
167369,46104,227
57888,33341,498
87574,36644,336
108303,32513,427
182920,48718,275
182816,27181,361
53696,28203,246
129211,45043,217
135914,42236,416
77230,38540,391
9484,14167,28
88939,40004,442
87829,13659,188
131107,42691,215
192164,49975,332
133934,32956,455
164703,6273,182
143519,47017,497
175422,34304,111
167414,42067,280
49558,49679,303
196128,32194,377
1003,2855,439
97394,7118,48
113721,11374,214
53122,32763,285
164639,38699,165
105546,34094,281
109531,37015,41
73160,49667,279
104674,13185,468
148814,8129,114
114838,11395,252
80510,17366,200
53542,5460,73
33638,25388,485
65145,6114,496
31429,16301,275
198252,16933,445
153514,21647,407
59459,23136,160
90622,37001,346
115579,9523,233
39217,14697,73
32406,33054,86
174779,48744,19
37637,32211,134
144958,9344,232
152641,12949,327
29415,14608,102
62034,10563,254
173696,42544,84
179810,39372,10
31186,48038,167
99866,28186,360
8149,27105,312
106238,46617,471
107680,35752,293
148278,5986,381
33996,27132,221
8368,9168,305
4913,17075,368
33116,11250,486
84733,11520,315
130699,30980,275
136262,39144,256
89122,20813,213
164232,25676,342
67382,10759,406
168332,11260,335
28580,11416,491
47470,4838,247
87210,49855,103
159538,8881,299
152899,36230,233
89481,32318,170
35,41672,466
191841,15347,346
116309,24059,76
95379,4185,391
133868,34337,56
55050,1713,449
131268,4380,418
63215,38205,341
89041,35709,434
161022,30241,264
47116,36282,413
10921,6443,300
199825,2877,274
157469,22888,189
170008,32712,203
171541,40714,74
55819,2747,473
195435,20380,366
149860,48503,81
177865,29387,310
36385,33192,171
54880,15234,245
117308,10822,299
118326,44153,444
198994,44608,493
192301,2460,176
10909,43196,428
53070,7609,271
171170,41703,203
158465,32473,253
170622,11646,273
47402,47552,342
32669,44832,353
181251,35535,230
105329,37944,124
118079,4970,124
185693,48087,103
190785,27381,419
177524,33632,412
1311,16442,303
138503,17538,270
14669,25748,418
85947,37091,456
190208,19219,357
80442,17550,85
53550,12841,153
135981,20541,256
23577,39930,421
91980,29357,189
180411,8532,287
197017,1677,274
35538,23171,406
146093,4170,28
80188,15576,431
80758,40783,40
159811,30740,44
148910,7350,286
163949,2834,277
18898,2451,20
101010,20005,27
171453,38708,400
138741,10965,143
5041,43632,452
86365,24385,17
22813,13845,309
53401,4489,175
182256,26523,364
69082,37263,27
73103,28723,450
103704,38808,391
123433,5045,431
22366,14007,367
159826,42843,463
198178,4134,188
123441,43019,38
49756,37833,36
181369,13556,349
165856,1819,369
102196,20485,384
77887,45984,249
89846,5053,69
45107,1519,74
29792,28906,469
110859,40450,16
199122,12106,398
89852,21215,425
67724,13659,298
164278,16101,14
156654,48426,216
135055,40700,273
131040,27051,82
54317,27888,206
185518,33471,323
100886,44330,485
143903,14398,127
46209,21233,301
32364,6026,394
174687,18693,203
105362,31410,442
78838,4575,85
77744,45220,256
9821,28472,367
161386,2026,440
158477,31164,345
158319,16338,394
176722,6006,266
142923,18969,328
136885,39150,399
189182,15380,382
98727,301,264
23654,38742,385
11707,37643,108
107469,34325,371
99851,14069,92
70926,38066,324
171558,34366,330
166259,17760,218
10766,12196,337
100717,27702,228
164469,12487,121
149248,11286,114
40464,16996,284
160260,37264,77
103103,38085,473
199914,12811,493
170960,41018,180
182316,14753,417
73390,12114,458
113599,47961,116
13020,24528,80
139393,46587,473
170331,24246,378
75052,41699,20
32664,31809,58
171660,18340,143
63008,2380,26
137793,17855,189
99333,36472,169
11150,43145,100
138192,11492,213
33587,37610,330
189909,39397,390
173597,43086,452
44267,49985,354
165799,12704,234
70844,44003,330
86936,32892,164
42024,25718,455
27941,21466,101
75071,43782,321
72039,35139,189
136239,45915,68
83437,42521,114
25934,34002,427
147918,45199,185
79883,18171,468
74668,47179,255
69510,35449,93
158379,20823,493
40176,45494,471
43872,23157,309
13040,48219,269
56943,4428,450
119427,33801,334
136473,3174,160
123153,45732,90
10446,32787,206
32995,9355,437
6387,12832,34
13018,7537,249
109861,19926,42
5509,47669,212
76421,37022,382
160218,41303,21
139186,28069,162
115963,41217,289
148107,44518,274
148414,34225,139
99232,22177,413
98725,45641,427
89114,3078,415
48704,19525,213
3035,31258,202
6220,1471,375
111046,28697,448
145112,17274,414
55819,28946,393
170840,13815,11
173314,10110,432
75474,10098,368
17848,5380,428
67538,13831,264
59560,10900,16
119626,38971,322
107430,11927,70
24573,34123,169
64077,111,64
108673,48387,231
15804,36402,427
5819,17531,334
99730,3884,383
15015,38019,302
181667,11074,140
86340,38104,101
66438,41077,10
102001,17939,485
36129,42434,304
77404,46897,459
76540,46103,394
119320,26425,409
27536,26246,86
165685,9484,298
107457,4379,409
115554,1702,442
160612,33684,191
68231,48241,316
111898,1546,103
41342,24338,426
53470,45915,394
131287,26237,79
53487,47958,131
112020,20509,177
95208,11481,200
33716,1511,201
169605,32282,17
39959,39388,167
110733,29129,233
94555,13470,55
20756,7092,171
73425,12404,291
193078,47234,180
103013,36360,486
75022,11127,346
148804,25930,232
136005,24316,447
66913,6851,186
127730,6711,327
185171,29737,298
149005,45576,201
99930,32397,347
6890,40052,21
37203,29081,65
61475,37475,398
79458,47676,290
64154,11442,246
157032,24794,195
183922,20852,280
27473,3300,177
1136,35462,142
163260,15929,272
123272,11729,403
111620,2467,396
65421,44427,80
30270,13734,240
30765,41690,197
134597,32260,74
144053,26023,320
178404,31799,490
125570,28555,169
50737,26594,303
37590,26472,93
38751,7247,266
184751,23037,350
13168,21906,445
113776,2812,152
171276,1718,180
5659,16040,208
186987,33541,290
44051,42420,158
192956,27041,25
67596,23417,232
140243,9097,310
83125,38886,207
18526,5535,20
73341,28428,313
186750,9709,226
92001,37553,460
147360,46662,34
179940,42467,311
31519,118,174
82239,16775,484
172016,41354,103
192653,1376,288
159073,15214,75
54614,21493,237
191855,47253,438
199501,6160,423
69821,48511,484
55467,18662,15
180995,21647,357
105315,13355,396
154218,46776,166
40968,44544,268
180757,39738,394
116819,21506,179
73971,42618,27
148863,34992,368
3110,43576,378
24512,18634,287
141420,33592,399
130366,23855,387
76167,20787,322
121574,7845,252
179983,43411,460
139079,47201,32
145598,16844,216
83931,25054,195
137822,34950,219
133467,49326,387
38733,42573,339
64512,13057,426
4111,2624,286
120707,46980,295
165461,26390,151
16485,45066,75
37310,46143,196
95777,10526,97
187859,37462,242
767,12475,232
78667,8497,45
54707,20607,410
160092,16669,141
99871,39996,382
198812,45342,170
19943,5784,172
106772,24348,196
190444,42085,304
15148,29578,224
30426,41106,246
1664,22761,201
84467,4803,491
39743,9093,486
83259,38756,249
165540,32399,342
173383,16316,189
87578,13528,106
110504,35689,52
152689,33158,357
143593,18416,316
49818,48790,470
8096,47649,205
52907,16932,338
178049,11406,478
155583,3885,496
93631,49956,46
34084,13379,108
122335,7361,82
171396,33145,36
156495,272,60
89153,27882,467
35905,48735,469
6179,40756,375
149024,40868,383
107449,27601,250
87406,46949,294
31683,47917,499
6175,17495,500
104701,43015,373
129236,6036,248
65383,6430,411
37882,27054,196
179387,19976,41
135521,48682,323
74671,36899,310
171667,13107,345
18634,3152,376
37738,27597,261
185610,6239,423
82099,14439,421
24613,30807,430
155500,4224,128
15434,47329,352
184092,36435,209
118858,27042,336
92669,36844,94
178926,47835,12
165028,23682,142
100978,28250,395
193313,38789,117
79361,25197,209
157948,41339,183
32836,30593,143
32850,15629,310
181832,27907,202
185227,2654,278
198273,20827,51
80377,2527,17
144858,32736,176
152743,11316,73
17097,45263,302
65889,30551,455
192282,3063,90
130519,236,373
132290,26081,373
126232,5303,371
196406,4716,242
166568,33508,89
112993,28558,380
118634,25533,107
15407,13532,496
24591,5603,358
135375,33117,405
21032,23708,333
667,2276,402
108165,44482,152
137121,28393,189
108934,29405,410
16930,21503,500
160829,1197,205
50104,48340,179
128546,34819,116
29962,39667,146
121085,1546,462
182506,27626,87
113678,49639,478
96244,25839,101
195649,9335,464
150058,38973,96
41564,19475,60
21763,5590,315
56260,33066,51
95236,1459,383
161450,43123,332
34435,17969,303
195264,8604,351
92759,28381,476
182266,25907,430
112347,44534,116
132684,26099,310
105902,41838,328
122547,32380,79
106906,7139,162
46497,11427,62
123439,27321,452
40951,654,100
117870,46034,300
146481,45686,20
199126,31774,273
90496,2308,175
141470,23042,138
144009,36752,204
64246,24047,386
163849,12845,169
123254,9600,427
81875,33626,180
105528,2680,68
114657,42034,34
128102,35065,441
103924,13089,267
141208,29538,410
40636,26443,97
97502,5166,382
187257,465,302
117825,17754,138
115357,42643,481
64858,9628,158
55252,15398,307
175128,25300,125
78389,46314,357
130003,29916,336
2383,30860,351
15241,6976,238
80552,17702,363
72451,7376,89
12028,34950,488
78144,39213,360
39335,16163,200
142278,15106,347
152668,6230,320
157946,47269,473
111299,32868,200
2501,3464,228
126190,34215,269
49582,29273,39
132531,32846,426
86262,8482,437
160500,17917,73
37071,33111,392
39771,41076,136
163062,2653,407
79130,41510,253
157272,40893,206
173127,18646,174
168411,27614,395
68079,18970,134
7001,16069,341
125764,21611,107
146222,22829,373
90752,13844,143
32289,16434,273
155115,7997,168
148406,4801,109
90574,21466,68
21184,27777,358
73863,4736,376
16634,45873,310
72220,48446,25
108071,20443,177
40278,23768,258
28323,5984,43
131880,7462,465
188148,42300,454
60035,908,151
46399,23386,141
158243,34744,284
61904,25529,343
134667,5097,55
175522,23480,104
14162,44863,172
18049,40276,337
42824,41764,297
184626,4751,428
186185,24738,477
40579,49397,226
176365,33163,463
82163,33812,412
35141,5016,120
94945,22269,96
163628,2776,264
12198,24717,497
199523,28785,457
120553,11427,30
137498,42105,100
196652,45549,393
135505,46019,371
116499,23859,82
59723,30009,248
76976,36702,231
78406,15684,52
191149,34380,148
34860,44688,284
161351,2319,294
168837,17827,86
188626,46815,219
130374,2659,93
117013,4681,412
47453,43833,76
103128,4029,297
63263,20657,292
192847,487,128
167412,8987,481
162197,38937,140
167622,15914,389
162102,42588,79
12279,20457,370
57586,32243,447
121658,810,54
95807,7741,53
169736,15959,348
168802,30716,114
119958,8697,466
18061,12067,120
154092,5050,135
80956,41972,351
44153,39455,464
131988,33500,437
105930,39084,41
97017,5013,452
42189,27179,448
63342,27392,239
36534,44098,379
77834,30962,191
126808,14390,495
184118,43065,303
106919,18456,89
98204,17534,467
5909,37234,434
124141,42636,443
150877,17521,200
136913,37752,149
145715,19283,17
131786,22587,52
91400,46342,249
176506,36196,279
185559,30159,489
71272,17876,37
18196,30702,351
65312,33128,360
149614,34453,37
43943,46648,259
172502,6851,116
37087,18328,160
98933,44800,285
17035,42474,221
96318,30431,379
61721,43487,120
154366,34578,113
57722,35447,327
155083,2421,478
115160,15073,203
154039,20588,300
196481,39570,443
3959,33988,369
161579,2494,259
105461,30043,448
128864,18300,439
120849,19994,104
154168,18421,152
23161,32500,365
179212,1519,144
17173,1242,106
199174,44268,483
193639,4157,431
156578,6864,260
126860,987,493
142792,4274,14
81124,16658,152
192463,46969,77
85932,44196,401
59954,23954,156
59023,14840,436
175920,32468,29
39587,16213,468
188728,29438,199
174996,8781,111
196752,19193,295
8296,49585,282
1473,48418,383
61244,25876,194
92845,34245,308
40547,35601,40
29378,14135,283
170964,13309,31
67279,18585,247
92848,7655,400
139474,23783,463
179762,20951,102
87766,34218,435
47493,24598,223
99440,17959,376
57854,28551,216
48468,15318,482
58279,247,458
177707,48641,456
76906,35346,466
75261,49309,472
10912,34319,407
70528,4169,300
162138,44377,224
7932,41603,294
1063,30454,85
107589,26115,100
136582,32435,212
180026,13403,288
178885,11242,58
70842,10191,413
165244,35277,267
108403,44875,59
51157,24654,141
71088,25041,424
30017,16441,223
80257,14111,291
25350,40622,135
129724,21894,250
4330,48763,205
82257,42565,317
105325,40207,205
137931,6782,348
91983,29809,234
89916,39013,226
167651,10654,290
83272,37941,266
156374,27749,204
62026,27792,37
118025,1323,425
35496,29549,145
160691,18544,117
101150,31305,116
136039,13611,476
113321,12528,263
85552,41918,105
155575,137,225
51936,22297,358
64383,14267,362
75291,38087,386
86887,3032,246
47719,42537,315
143058,14706,271
182130,34743,273
126706,8469,243
90421,26206,265
197422,30366,200
49097,11050,122
107241,2638,92
118164,25498,348
51373,39347,322
36262,10428,278
31154,11372,445
94994,37154,296
123250,41647,360
41462,6405,102
151566,16302,259
126024,35174,370
82845,39691,438
578,2618,41
22681,392,177
145769,38032,319
183079,6430,247
148638,8943,271
198269,48246,112
93050,1888,269
104634,18206,495
71821,33604,149
179481,11673,103
107988,20380,10
20271,39010,203
139420,29364,454
35687,45430,160
62689,32855,381
153689,22898,266
139472,31378,185
168490,21440,37
53580,31022,175
53864,27210,289
141052,45442,372
162632,15042,20
130413,4092,482
129139,33717,273
67747,29575,110
97546,5881,61
12803,7787,118
116646,41971,450
194596,35488,350
62299,27104,138
96426,21827,241
15701,15167,214
172975,26737,208
193824,18554,326
195784,28647,464
1067,6077,406
158287,5515,21
83192,14987,331
56285,16769,405
89535,9261,371
4783,12023,150
50594,31596,211
70996,2770,485
60349,46629,268
192387,15534,470
70876,11808,150
128648,13993,292
87439,1581,14
75823,8483,63
100332,5683,129
81748,26911,442
148065,37007,256
16332,5460,358
139066,49614,92
35006,29076,15
186912,14116,265
127078,16710,52
110508,7150,121
148040,40245,423
167625,4967,237
125588,2819,412
14660,17582,337
44612,15913,195
132714,24330,396
132574,32150,229
195452,7903,412
96453,41860,250
142523,12668,298
177359,35969,106
62387,41843,395
127803,37076,440
153750,11170,171
169023,48361,366
149198,34998,430
