InvoiceID,GoodsID,Quantity
480360,40109,51
359713,43332,66
141160,46519,97
96366,710,93
9685,32295,59
180157,8402,35
620,20295,41
375415,46222,42
207348,13761,59
418281,23753,57
4268,11435,31
342828,37151,51
483279,16968,99
115117,12807,34
108832,49823,46
150271,11200,61
215912,21055,29
413123,49611,83
179005,15948,16
258028,21871,37
216678,20253,77
192729,32931,24
338565,21479,46
442045,6600,75
97699,24342,40
447218,25564,65
323014,6609,68
365259,36693,50
183808,28346,40
126056,8804,43
449879,5991,30
305391,3936,45
33597,28919,78
167804,36572,15
295694,15700,17
243228,44378,100
186724,4421,40
68730,41501,26
409183,37338,6
446708,47683,13
416709,42061,9
464319,18859,1
95749,10110,67
445498,25557,38
250978,23045,36
27353,1041,8
94451,24480,33
55705,39677,33
171281,47476,58
321798,13583,87
374061,14401,40
114144,535,52
95054,27321,95
449553,18344,91
188508,20451,82
80335,7954,23
239072,13520,91
141084,31244,57
176272,33300,58
73488,15206,25
268689,309,16
84634,45839,100
360750,26768,34
262837,49776,76
290762,24958,66
32763,24011,30
94177,26181,4
301165,22839,70
82699,47975,65
369192,41215,2
183500,39674,67
474141,43546,81
391801,21130,77
152870,46941,2
307947,28302,28
454136,3040,50
76496,28195,80
258037,17309,80
46708,7963,35
156487,16855,10
382786,29202,34
100534,19114,56
64253,18677,56
404373,42011,73
238720,47493,13
149200,3172,18
53233,41493,46
422923,30035,8
435721,21286,95
397146,17513,59
252862,5237,50
395080,855,48
335370,20848,31
43099,49913,39
11091,18437,96
63871,46112,73
187113,10744,50
238971,22519,28
387141,33684,42
466801,19147,84
449650,5660,100
315556,29708,38
295529,25966,1
94154,2170,68
255348,16401,18
22232,44590,85
3116,2154,33
272532,37257,2
73836,273,79
335268,46788,100
172921,13030,89
413440,24560,56
290096,31183,67
238687,15929,60
258083,41534,16
474174,1634,45
362958,196,44
198140,10122,46
141008,448,74
169322,31588,3
156890,15770,74
317622,11844,93
156422,49933,35
315207,35514,35
269682,35158,37
470119,19338,51
306463,21743,94
299501,36206,85
281244,45436,94
10851,12117,83
458026,37108,34
281958,47799,53
376181,7995,6
198615,30252,10
265757,12451,5
358659,39111,97
119104,46617,96
127792,17288,84
395901,3728,24
437398,31972,81
11610,35481,77
173393,32214,15
64947,42889,70
392305,23315,29
41131,25277,3
455284,32080,97
93534,6074,20
63553,1433,47
277657,35027,45
78452,18475,58
51477,22454,16
492488,7536,4
234012,13998,26
498491,13377,31
352134,2982,45
172200,990,21
397330,10670,98
16072,27100,64
163178,2780,1
387953,847,98
304843,40099,98
168382,43173,74
35827,29501,89
356486,38540,48
383036,24844,3
120734,3041,75
57757,49341,61
6251,47917,27
283732,41910,75
392756,28349,51
119909,39443,45
362594,37123,92
337629,22767,17
496022,21314,98
190838,7095,98
445878,36289,73
439926,33047,65
392883,24173,19
316667,46025,93
185931,22708,30
90725,34651,74
200459,22236,33
74880,6842,98
347369,44306,48
185916,28962,39
137277,26758,97
105701,34795,8
97741,32635,33
55741,49018,81
346511,16776,93
54237,7540,24
433935,14521,100
19754,32175,6
398231,3307,96
43615,9899,72
185523,6076,63
31195,5550,47
301993,36482,20
470718,32899,49
360525,5951,78
347917,6687,34
117631,25567,1
268155,28483,86
343370,6945,10
396831,24164,41
443808,1640,43
37857,49133,71
124400,39182,94
406682,23685,72
171779,13457,95
78014,20600,33
383695,22641,84
171705,12032,37
95985,13999,96
201463,16279,71
15692,18395,79
411029,10455,51
464860,47738,87
385852,12767,60
436252,33025,74
303624,48728,20
343430,31776,7
149713,26802,82
19423,12876,14
304927,21437,37
207348,24774,16
316029,40763,3
36425,26288,35
441267,45718,61
47049,14192,11
436222,19363,27
388597,30474,55
410802,38060,81
326208,48017,96
129330,5277,75
449948,3680,78
301495,1115,48
272621,15053,61
226998,27565,31
75497,40200,81
483000,28371,28
444227,5150,34
47550,39179,87
224382,45667,30
239126,10938,66
83918,36747,5
252785,10591,2
425948,13108,15
341814,30181,87
58584,43044,25
109338,23747,9
430846,45992,96
257494,37129,40
258180,36286,45
250610,28524,51
98079,48882,25
205986,839,35
93321,230,77
138041,47190,15
135023,49718,93
211409,14765,15
279759,17038,78
42554,37628,51
131774,31630,48
129779,5752,34
405209,41647,23
146159,27173,42
371228,22740,96
66013,18796,30
139264,44842,31
97139,47686,95
473257,45872,31
335116,23108,29
391548,1096,15
278790,49446,97
238932,517,33
89346,26143,57
282362,11081,96
390200,46394,47
271290,2627,78
144035,6605,64
371750,23322,54
457762,8556,45
290658,45814,29
373722,502,93
493823,8802,82
51344,34431,96
299750,10357,88
88717,45034,75
116216,40510,63
296152,8226,20
71762,34820,94
253817,48377,24
428466,40864,11
67050,24324,62
378947,28459,36
53563,12495,39
187561,46689,98
118025,4017,51
407982,17382,7
222613,14676,84
489116,37871,38
247352,8092,6
265691,23131,5
286784,7818,12
325413,45899,93
100727,34568,16
456291,30630,85
370153,34793,86
456188,30745,36
436267,21874,69
9394,12579,74
470984,26633,51
494243,16545,39
98945,34822,80
185843,39729,64
340279,35264,94
383109,7043,95
474858,12718,22
284123,18563,61
24543,19344,60
481653,44665,19
85518,49398,46
411788,32045,53
219006,12578,85
21078,24119,67
19667,16911,27
262397,41746,74
313520,43864,24
49865,38067,84
383574,7916,82
366071,44391,93
452814,21986,31
184170,25882,33
309562,46497,97
277059,35536,29
149896,25701,72
227431,4552,7
47045,39421,74
229400,21557,35
110535,1121,62
392887,31946,67
321687,21872,99
403917,28682,85
384609,45544,46
272446,13778,24
116014,46527,61
266282,1659,63
454859,29976,45
458026,24789,15
493343,5128,17
168121,7920,2
206219,22437,82
107178,20418,36
486167,47193,20
285687,17081,2
136171,27822,96
169224,10134,8
380826,34647,96
385380,17690,91
308862,42637,71
484495,37129,95
196431,13260,40
186172,15044,91
399877,4858,22
144627,18110,90
190220,24517,61
120202,32644,45
70570,42614,28
46083,11809,91
10656,4195,75
359357,5327,83
45873,45410,67
428040,33977,24
428825,42137,29
387160,30095,43
412047,30548,36
136674,43974,98
85493,11806,17
9768,35245,95
255109,35115,36
206525,47629,66
4595,13963,38
148609,18603,40
445667,13523,71
251307,29636,36
176829,3626,76
414121,22112,57
439729,10504,6
270476,43107,61
15867,31147,50
63268,15082,88
299632,15168,54
97100,30525,38
12759,6362,72
458598,45322,13
91122,4170,9
28927,3923,51
291,27583,53
70776,29034,71
354729,47930,2
94510,7879,31
454197,2561,76
291470,2905,45
247349,4807,17
302896,28585,70
380084,15521,17
423108,16935,56
81004,38003,49
161645,34834,48
475855,16154,16
442040,30430,25
365210,40596,83
187323,21676,61
87823,19529,49
408073,47463,81
495742,45213,82
356049,24948,61
4603,17695,98
495496,10331,34
28632,35300,2
24990,9789,26
290250,18729,54
32100,1559,90
170676,28525,80
129249,21890,43
97363,9266,15
150595,28227,95
375759,3924,36
459637,12368,83
478985,788,69
401039,39016,86
132741,22714,89
77849,16293,88
121366,1763,16
331305,30295,95
485870,21396,24
466123,25502,67
336959,28413,100
488230,1204,80
42571,27433,97
479089,48231,54
6308,33200,56
63403,6323,27
361030,38038,45
152960,16646,86
480474,6509,68
169868,6189,83
267228,5108,10
478063,4655,87
77124,31456,29
339129,2017,54
230213,9513,36
414563,19073,72
369702,7001,47
156629,47544,88
376139,5634,100
83318,40942,30
221113,9045,45
164583,30079,66
67451,46258,20
464033,48826,15
129865,32108,58
29227,4623,87
463684,21142,21
141591,30428,9
444759,18407,53
266100,42717,61
130136,39966,97
431406,19480,31
138819,17697,96
193988,37042,75
105526,25758,26
350329,32044,43
21086,42401,43
124696,21661,93
324146,14346,99
7467,42062,27
230124,41191,94
442023,49501,67
369075,24718,26
415937,37371,71
387196,17787,10
194972,5839,26
380676,10906,72
357024,22838,65
58586,10794,18
18236,34402,35
356327,47960,50
247155,44092,68
122171,32349,82
125357,46145,44
285764,39992,17
305762,8063,76
233750,38702,49
201702,938,79
114908,41803,61
336694,39450,100
468708,2784,65
334090,49252,50
369429,46698,49
175388,24843,53
144787,22119,32
392547,46440,11
384450,29222,3
358542,9855,17
34187,45068,44
222443,16312,20
286956,30494,31
23834,27626,80
306080,48864,54
246494,22762,15
163725,18259,33
121952,47012,50
422005,13598,95
377387,7306,25
257978,22515,59
25386,32967,76
183229,30655,95
356868,23150,4
332570,37111,90
393160,23163,100
407672,2961,82
111265,12249,1
281411,21105,43
197033,16104,70
282927,47061,13
28840,25130,12
477663,29047,65
156203,29117,90
285488,31305,67
317540,13263,19
326833,42730,90
332383,16961,66
182905,30154,24
203704,44168,55
465842,11237,48
103567,4278,17
146781,11306,94
170002,26557,79
132421,49384,63
456646,2520,57
455208,28963,89
137797,4821,71
73384,4030,12
100199,24885,48
259167,607,44
196833,32224,23
241312,8073,13
54101,39292,62
24913,42606,32
235508,21294,10
214298,5234,47
359714,36417,77
140639,33368,31
471186,36593,57
240386,434,86
445902,49437,58
401319,27992,17
269625,36602,10
195467,18940,14
452874,30638,15
63280,3206,81
218719,7699,45
126856,14150,4
189901,47184,17
356384,45917,40
1080,30053,60
149215,14681,19
456502,7348,29
198812,19791,35
200314,44904,34
69301,8902,72
335250,31536,56
100451,45639,95
434358,9481,25
499854,33818,46
189212,35628,10
91101,48080,84
219694,39757,95
244070,11388,72
393048,39242,71
393503,35967,4
438997,34086,100
203514,13963,59
58292,14837,80
3741,1333,19
242164,39682,55
94112,31641,82
142736,43547,59
454133,16220,57
318774,4547,83
228486,31329,26
163255,28773,63
437225,40457,49
216492,15867,47
112903,39777,56
55296,42641,12
350465,41374,43
396730,28708,97
36512,28008,80
228003,372,89
139495,17138,21
426869,39106,26
262525,14818,52
303658,39081,90
16678,22690,74
403483,25666,7
171430,17339,96
172581,8448,88
97889,16215,6
227091,18730,80
104050,35387,56
26357,11463,58
76401,36735,28
375,19068,66
136701,36866,80
204204,26347,61
92884,13216,81
264360,17206,17
318174,1900,3
344474,32739,51
473301,13332,59
475845,13160,23
231284,9462,65
298816,1618,25
353946,26794,40
287280,33670,96
197767,33774,57
303328,4166,22
140922,5304,57
457909,38440,23
71974,31763,89
217130,5609,84
62414,32865,73
83694,40442,58
346107,42226,82
17975,30685,55
135976,11114,55
315309,2115,1
144203,46398,27
475836,42798,21
363873,15210,65
441659,35834,96
198223,33335,65
26367,8972,26
281049,28513,21
164930,44368,19
467088,44301,34
287658,28391,30
57155,22122,16
132667,3035,79
302037,34629,18
143750,17495,58
387298,36205,45
212559,36944,80
299693,15519,75
396299,48646,59
320632,9839,17
148501,33625,91
463757,33806,35
453316,7261,76
10780,8069,40
315172,34599,11
311532,27447,79
246271,12271,39
399353,49312,84
35700,1476,65
256546,9834,32
401812,24842,74
345127,33264,37
435751,32508,62
283940,1580,7
34457,40339,84
66297,7830,23
283119,49543,89
340056,43193,3
460312,23220,46
490345,39243,50
352286,48093,69
266377,32885,96
306204,9378,90
384128,39558,98
21100,49550,20
256325,38224,15
87684,36945,37
339844,7389,29
320709,25960,55
354713,34810,57
307093,29096,77
402008,30709,41
203604,12020,63
90519,31033,94
413167,15050,65
482774,11266,46
68227,13110,46
357937,4190,85
260411,31971,54
153641,4117,76
146753,9071,2
433762,18819,82
447228,7119,53
259508,42245,52
314458,18925,56
366338,46973,10
344731,41757,91
23285,46093,89
308889,37205,10
110670,39617,87
242238,36478,9
164777,8560,79
90700,32143,10
460655,14837,16
149849,21891,56
215213,31442,20
226868,6965,62
230136,22859,6
258586,27808,99
337455,36031,54
59395,27649,7
412224,47364,77
434004,44253,95
146239,23475,40
112006,45680,31
30384,38877,86
418810,42070,62
490247,8153,45
228505,34073,32
114441,46611,39
475234,10232,9
79536,18198,2
319491,25803,88
499762,2317,52
487751,49673,91
228805,44754,23
292676,33546,41
151420,40430,4
108970,12589,89
317835,35241,79
39891,23022,60
194848,16585,42
264208,31979,83
389578,43957,35
53515,28806,5
379869,25928,89
63859,35107,1
304769,20361,66
206508,40475,72
458327,45130,56
481650,28047,27
30256,29157,9
451484,29961,47
282030,11375,35
188780,24440,69
210669,10684,85
224645,45495,64
25325,26129,74
349843,39679,20
128528,661,23
463295,129,93
383375,47526,86
239164,47444,84
492524,20693,66
95679,39848,54
188988,47583,31
207029,22027,80
447945,19959,44
402890,40680,67
144492,45838,62
334460,8906,78
323076,26011,83
46501,3903,56
429164,12862,60
321626,35701,30
155146,32562,8
161848,24114,11
403467,8221,62
429091,29347,97
62923,49715,70
194242,42143,87
139585,7171,3
296367,22573,34
170134,41157,4
91778,32764,56
140533,36781,24
307602,48666,37
44662,23678,13
319087,10142,2
435253,25625,43
289434,6203,86
120134,29730,32
278003,27394,93
138134,15553,75
304152,25603,99
329472,13179,45
453933,44470,5
279333,40217,17
83511,40963,98
452791,35883,83
338088,14141,77
53293,38292,90
135064,1416,71
465109,25146,87
247907,47536,45
122481,8810,38
119391,45307,92
497268,4704,14
60822,42134,5
267128,33569,26
282690,33362,7
100049,23574,5
200335,43243,77
70302,9462,45
309897,9439,56
318852,21664,7
186399,45380,95
282637,9698,51
352447,13856,56
376725,35508,60
20916,49709,31
191383,7354,74
200155,39117,30
458390,46243,64
43095,20639,83
465223,13757,87
411447,21906,94
444461,22836,77
55617,45934,88
327396,15693,77
274822,16282,98
82256,38951,90
394026,39787,71
424207,37768,33
200004,38597,6
196719,24215,13
184276,46278,41
439782,27338,96
424633,3411,55
381304,15381,77
226859,33473,89
223994,9521,68
43142,16293,28
17781,44413,85
392339,22239,54
232883,2403,11
11977,30327,10
39824,14720,74
394794,39718,17
339,4872,26
254747,11760,31
469688,9996,75
429843,29525,61
330989,44415,82
307841,18769,14
264080,41196,12
330786,44537,16
298462,17423,20
14250,37133,64
477009,39142,50
45212,7389,73
240875,60,2
352651,22967,39
79721,20258,33
496605,8549,42
44640,26807,45
393946,1821,82
24804,49857,8
73095,42132,72
172525,10554,67
453403,49568,15
85121,48167,53
226696,32705,56
344206,23449,8
326339,44694,22
454508,36093,3
283155,22280,86
92804,11177,33
461519,13818,48
211660,23371,41
405173,37657,52
192039,27002,29
286786,17484,81
321430,43595,13
37748,43037,7
349409,49140,26
280005,33810,63
100613,24203,49
420235,20068,25
61992,20804,16
269855,4176,60
21006,48686,12
220940,3255,70
488738,11381,21
426652,5137,60
298103,17643,19
274070,42434,6
437826,27833,99
244144,43242,60
327227,27290,13
216628,5481,70
312967,1849,36
428310,26900,52
301423,12202,35
387109,36033,14
141149,7388,67
310510,28873,7
454460,12677,92
187044,43629,22
439624,22754,35
196799,15103,4
231194,48650,91
303641,35433,94
333425,17778,83
315805,1955,58
456734,14964,34
266617,23693,97
454709,38446,17
169491,42414,95
127523,7992,28
466659,46539,26
436038,20575,70
140695,12077,28
393950,32796,20
487798,45456,54
174060,15714,65
141873,13089,41
448103,33907,15
426976,48412,88
229778,32325,2
133183,4031,37
150056,7373,25
9548,22883,43
333317,46507,55
304494,41673,91
55121,9592,88
257993,24934,75
190856,10326,38
18804,31226,6
418723,42206,71
402000,3382,41
383110,45902,96
347389,16012,61
406986,32367,99
159728,42563,28
451757,11147,79
356438,12337,49
307542,71,33
273581,41144,30
22622,40146,60
226090,34522,28
498659,31328,8
307860,48010,78
385165,19371,82
92703,1859,40
164941,20872,61
123880,41053,71
7192,39174,5
286629,12925,27
381881,32906,4
8362,4814,28
15307,19349,25
279723,44336,90
102070,21235,66
398379,43994,33
383823,28268,54
152044,41046,84
421567,44648,44
304811,21316,11
489210,34417,56
422880,15929,50
415342,17445,17
252039,27419,88
109314,34545,87
117739,11307,74
329555,21290,93
254200,4252,86
117532,48496,3
222155,46949,46
115412,9911,17
329890,48607,43
301301,41026,61
134597,48179,13
246787,29509,78
21836,8021,75
354123,13602,84
223919,23802,17
179790,39455,23
14868,27875,80
159316,48707,35
242503,4560,56
101582,42419,31
332596,39645,18
276439,37742,47
31660,46250,47
193193,43873,44
445744,48701,28
358576,23187,58
444534,48307,4
213377,37073,17
378337,42468,51
116275,49397,14
451460,43703,56
359410,5974,34
210501,17413,90
124534,38287,4
221969,26095,46
261385,41617,51
36053,9923,30
168347,3081,34
448333,19865,61
245151,45507,58
170960,31853,11
321180,41378,35
168216,18373,74
366847,33847,48
397853,8128,12
143805,42784,99
271637,1647,15
56583,42797,53
285101,8915,62
138858,18068,84
331393,39251,64
121886,23658,68
60117,33412,98
480130,23237,2
190057,41420,19
13033,31256,69
7882,19242,93
176035,26485,88
38066,45561,44
322925,9879,6
242359,7093,71
113413,28961,14
279964,30350,98
433849,36966,85
27691,31561,46
76861,40173,71
484445,19881,52
103559,46747,33
489367,45795,8
148309,40250,4
323889,9395,93
336910,16566,56
165545,7155,22
256998,24843,53
471194,34503,18
166722,7146,6
42001,23951,25
336218,5283,76
313439,12662,68
191549,1154,5
233042,7216,32
91705,47375,26
198521,19251,6
328989,846,48
351875,19920,44
248519,9012,37
136435,18922,68
93875,34997,92
261934,15453,47
143810,34326,76
315445,1117,50
112292,23562,36
167055,48765,54
273164,8507,11
215671,37270,1
241734,39031,17
469176,16508,86
441148,42874,69
471716,22124,39
149622,28703,26
30432,10263,100
333718,20275,74
303383,45290,99
439509,16903,100
318816,41982,78
393099,37373,29
289162,15191,51
209226,21226,4
366898,37634,69
469803,723,61
148267,41839,75
132370,5616,7
173873,12078,66
152379,16796,91
152416,40070,21
128301,4006,99
371676,3652,20
198331,8943,99
156578,37674,33
189400,22498,79
358020,2371,17
393052,17315,23
241325,30740,33
318760,13000,20
249895,37087,93
147430,35339,78
134299,45116,7
312769,47136,19
359273,26365,56
207671,7668,22
46167,26924,14
162619,32602,77
462843,32583,80
460909,46884,55
58767,22696,56
318502,42604,64
493420,5039,91
161391,10388,28
424573,35787,72
41097,19562,24
455960,16790,84
333758,48639,1
121515,37153,9
332389,35433,1
418869,33172,44
324973,23959,67
311967,2824,24
478334,41900,54
426055,33652,84
20915,21760,38
220712,27625,93
198784,48769,85
178616,9500,83
178301,30885,61
348101,20133,24
287598,42415,74
163861,8778,39
350986,42100,67
360091,17885,65
384381,34986,47
17596,8882,2
442044,40937,57
234369,47077,48
443898,46531,33
27909,46572,100
284897,6003,89
24297,44433,55
124965,25245,23
73334,9210,84
74468,38554,62
461389,19396,32
182967,5828,5
176351,4500,94
171886,25804,99
230774,230,45
189711,21898,47
244903,46655,85
76706,26335,26
416656,3132,97
371167,13683,47
361168,29222,15
56220,12821,21
110671,15378,11
71477,15599,49
484535,27180,16
